date,SPX,VIX,VVIX,Skew,Realized Vol
2017-05-18,2365.72,14.66,104.12,137.01,8.68
2017-05-19,2381.73,12.04,87.21,131.39,8.58
2017-05-22,2394.02,10.93,83.47,128.57,8.7
2017-05-23,2398.42,10.72,84.19,124.54,7.86
2017-05-24,2404.39,10.02,81.91,123.11,7.61
2017-05-25,2415.07,9.99,82.2,123.65,7.77
2017-05-26,2415.82,9.81,81.81,125.41,7.76
2017-05-26,2415.82,9.81,81.81,125.41,7.76
2017-05-30,2412.91,10.38,84.3,125.37,7.74
2017-05-31,2411.8,10.41,84.52,125.11,7.69
2017-06-01,2430.06,9.89,83.83,124.55,8.15
2017-06-02,2439.07,9.75,83.62,124.23,8.2
2017-06-05,2436.1,10.07,86.08,125.05,8.2
2017-06-06,2429.33,10.45,89.15,125.72,8.12
2017-06-07,2433.14,10.39,88.22,125.98,8.13
2017-06-08,2433.79,10.16,83.28,127.09,8.13
2017-06-09,2431.77,10.7,87.41,131.26,8.14
2017-06-12,2429.39,11.46,91.21,136.86,8.1
2017-06-13,2440.35,10.42,86.66,136.41,8.23
2017-06-14,2437.92,10.64,89.97,135.89,8.06
2017-06-15,2432.46,10.9,89.95,134.12,8.09
2017-06-16,2433.15,10.38,87.0,135.02,5.15
2017-06-19,2453.46,10.37,85.27,138.77,5.78
2017-06-20,2437.03,10.86,89.19,133.37,5.73
2017-06-21,2435.61,10.75,88.07,129.89,5.44
2017-06-22,2434.5,10.48,86.38,130.86,5.4
2017-06-23,2438.3,10.02,84.52,132.76,5.37
2017-06-26,2439.07,9.9,81.94,128.6,5.14
2017-06-27,2419.38,11.06,87.3,125.46,5.78
2017-06-28,2440.69,10.03,84.24,126.95,6.44
2017-06-29,2419.7,11.44,93.78,129.15,7.1
2017-06-30,2423.41,11.18,90.43,129.51,6.59
2017-07-03,2429.01,11.22,93.31,126.63,6.56
2017-07-03,2429.01,11.22,93.31,126.63,6.56
2017-07-05,2432.54,11.07,91.98,128.67,6.58
2017-07-06,2409.75,12.54,100.21,127.25,7.25
2017-07-07,2425.18,11.19,92.5,131.58,7.54
2017-07-10,2427.43,11.11,89.69,133.4,7.55
2017-07-11,2425.53,10.89,88.23,132.75,7.54
2017-07-12,2443.25,10.3,88.19,134.95,7.95
2017-07-13,2447.83,9.9,85.68,138.35,7.83
2017-07-14,2459.27,9.51,82.2,137.71,7.97
2017-07-17,2459.14,9.82,80.27,139.87,7.94
2017-07-18,2460.61,9.89,79.14,137.53,7.94
2017-07-19,2473.83,9.79,77.96,136.88,7.61
2017-07-20,2473.45,9.58,76.26,130.88,7.3
2017-07-21,2472.54,9.36,77.86,134.53,7.3
2017-07-24,2469.91,9.43,78.24,132.67,7.3
2017-07-25,2477.13,9.43,79.17,135.61,7.33
2017-07-26,2477.83,9.6,82.34,135.61,7.33
2017-07-27,2475.42,10.11,86.87,140.81,6.84
2017-07-28,2472.1,10.29,87.2,139.91,6.23
2017-07-31,2470.3,10.26,86.76,139.82,5.46
2017-08-01,2476.35,10.09,84.55,138.72,5.48
2017-08-02,2477.57,10.28,86.89,142.02,5.43
2017-08-03,2472.16,10.44,87.66,138.32,5.44
2017-08-04,2476.83,10.03,87.39,139.81,4.43
2017-08-07,2480.91,9.93,90.01,138.91,3.95
2017-08-08,2474.92,10.96,98.68,140.05,4.01
2017-08-09,2474.02,11.11,106.77,141.2,4.0
2017-08-10,2438.21,16.04,135.32,136.48,5.84
2017-08-11,2441.32,15.51,127.43,135.43,5.83
2017-08-14,2465.84,12.33,100.6,142.07,6.58
2017-08-15,2464.61,12.04,96.71,143.23,6.58
2017-08-16,2468.11,11.74,94.82,148.62,6.59
2017-08-17,2430.01,15.55,117.77,142.73,8.29
2017-08-18,2425.55,14.26,114.39,128.86,8.32
2017-08-21,2428.37,13.19,101.39,131.61,8.33
2017-08-22,2452.51,11.35,92.7,135.72,9.02
2017-08-23,2444.04,12.25,98.96,129.98,9.07
2017-08-24,2438.97,12.23,100.26,129.95,9.1
2017-08-25,2443.05,11.28,95.53,130.16,9.12
2017-08-28,2444.24,11.32,96.42,128.32,9.11
2017-08-29,2446.3,11.7,98.79,131.48,9.11
2017-08-30,2457.59,11.22,98.9,130.53,9.21
2017-08-31,2471.65,10.59,94.86,134.0,9.41
2017-09-01,2476.55,10.13,93.6,134.85,9.4
2017-09-01,2476.55,10.13,93.6,134.85,9.4
2017-09-05,2457.85,12.23,102.66,133.48,9.71
2017-09-06,2465.54,11.63,99.61,136.48,9.76
2017-09-07,2465.1,11.55,96.29,135.39,9.73
2017-09-08,2461.43,12.12,100.12,130.57,9.74
2017-09-11,2488.11,10.73,93.66,136.96,9.16
2017-09-12,2496.48,10.58,92.39,139.6,9.23
2017-09-13,2498.37,10.5,90.89,142.74,8.57
2017-09-14,2495.62,10.44,92.09,139.52,8.57
2017-09-15,2500.23,10.17,90.63,144.54,8.57
2017-09-18,2503.87,10.15,90.46,143.65,6.73
2017-09-19,2506.65,10.18,91.22,142.64,6.7
2017-09-20,2508.24,9.78,90.91,138.94,6.69
2017-09-21,2500.6,9.67,92.32,137.87,5.78
2017-09-22,2502.22,9.59,93.29,137.5,5.65
2017-09-25,2496.66,10.21,96.4,135.07,5.64
2017-09-26,2496.84,10.17,94.81,134.25,5.6
2017-09-27,2507.04,9.87,95.36,129.49,5.77
2017-09-28,2510.06,9.55,94.1,132.99,5.77
2017-09-29,2519.36,9.51,93.14,137.75,5.66
2017-10-02,2529.12,9.45,92.48,138.02,5.59
2017-10-03,2534.58,9.51,91.59,137.15,5.6
2017-10-04,2537.74,9.63,92.12,144.19,5.05
2017-10-05,2552.07,9.19,91.79,140.33,5.26
2017-10-06,2549.33,9.65,97.09,140.35,5.27
2017-10-09,2544.73,10.33,101.83,139.83,5.28
2017-10-10,2550.64,10.08,97.33,139.24,3.87
2017-10-11,2555.24,9.85,99.22,138.74,3.73
2017-10-12,2550.93,9.91,97.77,136.36,3.77
2017-10-13,2553.17,9.61,97.8,138.28,3.78
2017-10-16,2557.64,9.91,97.65,147.53,3.8
2017-10-17,2559.36,10.31,98.74,150.12,3.74
2017-10-18,2561.26,10.07,94.34,147.95,3.74
2017-10-19,2562.1,10.05,93.33,146.16,3.74
2017-10-20,2575.21,9.97,90.53,148.81,4.03
2017-10-23,2564.98,11.07,97.09,142.46,4.23
2017-10-24,2569.13,11.16,98.43,142.15,4.21
2017-10-25,2557.15,11.23,100.16,138.0,4.45
2017-10-26,2560.4,11.3,97.73,135.36,4.23
2017-10-27,2581.07,9.8,92.78,135.7,5.12
2017-10-30,2572.83,10.5,95.19,132.54,5.17
2017-10-31,2575.26,10.18,92.01,131.81,4.89
2017-11-01,2579.36,10.2,92.0,129.05,4.86
2017-11-02,2579.85,9.93,91.48,128.97,4.84
2017-11-03,2587.84,9.14,89.68,130.34,4.59
2017-11-06,2591.13,9.4,91.25,130.52,4.59
2017-11-07,2590.64,9.89,93.45,129.15,4.56
2017-11-08,2594.38,9.78,97.74,131.5,4.52
2017-11-09,2584.62,10.5,98.82,128.95,4.69
2017-11-10,2582.3,11.29,104.76,130.56,4.66
2017-11-13,2584.84,11.5,106.3,129.75,4.66
2017-11-14,2578.87,11.59,103.18,130.15,4.7
2017-11-15,2564.62,13.13,106.27,135.21,5.06
2017-11-16,2585.64,11.76,100.15,136.3,5.76
2017-11-17,2578.85,11.43,97.12,137.19,5.84
2017-11-20,2582.14,10.65,93.76,135.83,5.6
2017-11-21,2599.03,9.73,89.27,133.56,5.88
2017-11-22,2597.08,9.88,86.42,132.52,5.87
2017-11-22,2597.08,9.88,86.42,132.52,5.87
2017-11-24,2602.42,9.67,86.32,130.98,5.75
2017-11-27,2601.42,9.87,86.58,130.18,5.75
2017-11-28,2627.04,10.03,85.73,124.08,6.01
2017-11-29,2626.07,10.7,89.57,126.28,5.88
2017-11-30,2647.58,11.28,89.94,128.9,6.47
2017-12-01,2642.22,11.43,95.03,128.83,6.48
2017-12-04,2639.44,11.68,97.57,132.14,6.49
2017-12-05,2629.57,11.33,97.95,132.07,6.53
2017-12-06,2629.27,11.02,98.17,130.98,6.51
2017-12-07,2636.98,10.16,95.83,130.84,6.58
2017-12-08,2651.5,9.58,91.89,132.54,6.8
2017-12-11,2659.99,9.34,92.06,133.98,6.77
2017-12-12,2664.11,9.92,93.27,133.02,6.78
2017-12-13,2662.85,10.18,95.56,134.71,6.77
2017-12-14,2652.01,10.49,96.07,134.03,6.87
2017-12-15,2675.81,9.42,92.2,135.73,7.15
2017-12-18,2690.16,9.53,90.64,132.72,6.95
2017-12-19,2681.47,10.03,93.58,130.69,7.01
2017-12-20,2679.25,9.72,92.86,133.15,6.99
2017-12-21,2684.57,9.62,92.21,132.63,6.66
2017-12-22,2683.34,9.9,94.9,134.4,6.66
2017-12-22,2683.34,9.9,94.9,134.4,6.66
2017-12-26,2680.5,10.25,97.56,135.6,6.62
2017-12-27,2682.62,10.47,97.08,138.43,6.64
2017-12-28,2687.54,10.18,97.25,137.82,5.73
2017-12-29,2673.61,11.04,100.76,137.05,5.83
2017-12-29,2673.61,11.04,100.76,137.05,5.83
2018-01-02,2695.81,9.77,97.36,135.37,5.64
2018-01-03,2713.06,9.15,94.4,133.43,5.99
2018-01-04,2723.99,9.22,94.21,131.24,6.16
2018-01-05,2743.15,9.22,93.1,127.03,6.51
2018-01-08,2747.71,9.52,93.97,128.0,6.52
2018-01-09,2751.29,10.08,94.74,126.37,6.49
2018-01-10,2748.23,9.82,93.7,129.12,6.25
2018-01-11,2767.56,9.88,92.24,126.1,6.54
2018-01-12,2786.24,10.16,92.22,124.95,6.93
2018-01-12,2786.24,10.16,92.22,124.95,6.93
2018-01-16,2776.42,11.66,106.49,128.65,7.02
2018-01-17,2802.56,11.91,102.46,136.19,7.61
2018-01-18,2798.03,12.22,103.68,131.41,7.13
2018-01-19,2810.3,11.27,101.59,132.28,6.9
2018-01-22,2832.97,11.03,99.68,127.18,7.31
2018-01-23,2839.13,11.1,98.59,122.95,7.36
2018-01-24,2837.54,11.47,99.77,120.2,7.33
2018-01-25,2839.25,11.58,101.78,121.87,7.33
2018-01-26,2872.87,11.08,98.65,117.99,8.3
2018-01-29,2853.53,13.84,110.01,118.8,8.57
2018-01-30,2822.43,14.79,113.48,122.85,9.34
2018-01-31,2823.81,13.54,108.41,121.23,9.27
2018-02-01,2821.98,13.47,105.77,120.59,9.0
2018-02-02,2762.13,17.31,125.51,126.45,11.55
2018-02-05,2648.94,37.32,177.34,117.33,18.53
2018-02-06,2695.14,29.98,161.12,129.61,19.4
2018-02-07,2681.66,27.73,159.03,136.9,19.49
2018-02-08,2581.0,33.46,180.61,130.92,23.55
2018-02-09,2619.55,29.06,167.28,128.51,24.08
2018-02-12,2656.0,25.61,140.8,148.02,24.46
2018-02-13,2662.94,24.97,136.58,143.07,24.37
2018-02-14,2698.63,19.26,124.49,127.84,24.78
2018-02-15,2731.2,19.13,122.76,131.67,24.91
2018-02-16,2732.22,19.46,121.2,137.8,24.91
2018-02-16,2732.22,19.46,121.2,137.8,24.91
2018-02-20,2716.26,20.6,122.58,131.63,24.96
2018-02-21,2701.33,20.02,125.73,130.03,24.87
2018-02-22,2703.96,18.72,116.98,134.31,24.86
2018-02-23,2747.3,16.49,110.19,139.2,25.46
2018-02-26,2779.6,15.8,107.68,131.72,25.79
2018-02-27,2744.28,18.59,119.5,132.27,25.88
2018-02-28,2713.83,19.85,121.7,138.95,26.08
2018-03-01,2677.67,22.47,128.14,136.54,26.2
2018-03-02,2691.25,19.59,114.78,127.48,26.24
2018-03-05,2720.94,18.73,109.66,130.12,26.56
2018-03-06,2728.12,18.36,104.61,128.41,25.47
2018-03-07,2726.8,17.76,99.49,128.17,20.9
2018-03-08,2738.97,16.54,96.92,129.62,19.99
2018-03-09,2786.57,14.64,99.71,127.79,20.81
2018-03-12,2783.02,15.78,104.94,141.98,16.06
2018-03-13,2765.31,16.35,107.04,140.43,15.43
2018-03-14,2749.48,17.23,110.29,141.66,14.75
2018-03-15,2747.33,16.59,109.28,146.55,14.72
2018-03-16,2752.01,15.8,106.49,147.35,13.98
2018-03-19,2712.92,19.02,112.92,143.96,14.24
2018-03-20,2716.94,18.2,107.13,139.52,14.26
2018-03-21,2711.93,17.86,106.6,133.69,14.13
2018-03-22,2643.69,23.34,125.12,131.52,16.61
2018-03-23,2588.26,24.87,129.82,130.79,18.22
2018-03-26,2658.55,21.03,113.08,128.96,19.75
2018-03-27,2612.62,22.5,118.61,128.65,20.16
2018-03-28,2605.0,22.87,114.02,128.33,19.67
2018-03-29,2640.87,19.97,103.32,119.34,19.75
2018-03-29,2640.87,19.97,103.32,119.34,19.75
2018-04-02,2581.88,23.62,111.67,119.68,20.82
2018-04-03,2614.45,21.1,102.06,118.38,21.21
2018-04-04,2644.69,20.06,95.44,119.23,21.22
2018-04-05,2662.84,18.94,92.21,121.51,21.31
2018-04-06,2604.47,21.49,98.6,122.39,22.62
2018-04-09,2613.16,21.77,100.24,119.9,22.62
2018-04-10,2656.87,20.47,98.21,121.25,22.54
2018-04-11,2642.19,20.24,100.02,122.27,22.63
2018-04-12,2663.99,18.49,98.08,122.29,22.68
2018-04-13,2656.3,17.41,93.94,126.0,22.64
2018-04-16,2677.84,16.56,93.22,131.47,22.82
2018-04-17,2706.39,15.25,89.59,130.57,23.08
2018-04-18,2708.64,15.6,92.41,146.26,22.54
2018-04-19,2693.13,15.96,95.38,138.2,22.61
2018-04-20,2670.14,16.88,99.21,133.07,22.78
2018-04-23,2670.29,16.34,96.87,126.48,20.96
2018-04-24,2634.56,18.02,100.81,126.5,20.18
2018-04-25,2639.4,17.84,97.8,124.29,17.88
2018-04-26,2666.94,16.24,90.71,127.08,17.33
2018-04-27,2669.91,15.41,92.15,128.4,17.31
2018-04-30,2648.05,15.93,94.3,130.77,17.0
2018-05-01,2654.8,15.49,89.97,128.21,15.03
2018-05-02,2635.67,15.97,93.79,122.42,14.64
2018-05-03,2629.73,15.9,91.07,126.79,14.03
2018-05-04,2663.42,14.77,88.12,127.37,14.49
2018-05-07,2672.63,14.75,90.71,123.04,12.41
2018-05-08,2671.92,14.71,89.5,125.1,12.34
2018-05-09,2697.79,13.42,93.89,126.05,11.42
2018-05-10,2723.07,13.23,93.02,129.35,11.63
2018-05-11,2727.72,12.65,90.03,129.35,11.29
2018-05-14,2730.13,12.93,92.62,133.97,11.25
2018-05-15,2711.45,14.63,99.18,136.76,11.21
2018-05-16,2722.46,13.42,94.79,134.45,10.8
2018-05-17,2720.13,13.43,93.48,134.78,10.8
2018-05-18,2712.97,13.42,94.76,133.32,10.65
2018-05-21,2733.01,13.08,91.04,134.02,10.57
2018-05-22,2724.44,13.22,90.47,134.61,10.62
2018-05-23,2733.29,12.58,89.8,135.61,9.48
2018-05-24,2727.76,12.53,90.64,139.24,9.46
2018-05-25,2721.33,13.22,93.78,140.78,8.77
2018-05-25,2721.33,13.22,93.78,140.78,8.77
2018-05-29,2689.86,17.02,108.67,141.84,9.6
2018-05-30,2724.01,14.94,99.08,143.89,10.2
2018-05-31,2705.27,15.43,100.63,140.07,10.47
2018-06-01,2734.62,13.46,93.3,134.53,10.8
2018-06-04,2746.87,12.74,90.83,132.7,10.91
2018-06-05,2748.8,12.4,89.84,132.58,10.09
2018-06-06,2772.35,11.64,88.12,136.57,10.41
2018-06-07,2770.37,12.13,91.28,133.84,10.41
2018-06-08,2779.03,12.18,93.49,133.11,9.89
2018-06-11,2782.0,12.35,94.54,138.93,9.44
2018-06-12,2786.85,12.34,95.71,142.82,9.43
2018-06-13,2775.63,12.94,100.01,141.74,9.48
2018-06-14,2782.49,12.12,98.21,142.39,9.1
2018-06-15,2779.66,11.98,101.66,140.92,8.93
2018-06-18,2773.75,12.31,99.87,140.92,8.96
2018-06-19,2762.59,13.35,104.13,139.35,9.02
2018-06-20,2767.32,12.79,98.51,140.82,8.69
2018-06-21,2749.76,14.64,107.45,139.94,9.06
2018-06-22,2754.88,13.77,102.49,140.54,9.04
2018-06-25,2717.07,17.33,114.32,134.66,10.14
2018-06-26,2723.06,15.92,107.52,134.92,10.12
2018-06-27,2699.63,17.91,112.75,131.3,9.7
2018-06-28,2716.31,16.85,108.88,136.34,8.8
2018-06-29,2718.37,16.09,105.97,141.72,8.45
2018-07-02,2726.71,15.6,104.8,140.89,7.67
2018-07-03,2713.22,16.14,108.5,134.57,7.57
2018-07-03,2713.22,16.14,108.5,134.57,7.57
2018-07-05,2736.61,14.97,103.22,139.86,8.07
2018-07-06,2759.82,13.37,95.74,141.02,8.03
2018-07-09,2784.17,12.69,94.16,138.96,8.6
2018-07-10,2793.84,12.64,91.96,139.26,8.63
2018-07-11,2774.02,13.63,104.5,136.85,8.92
2018-07-12,2798.29,12.58,100.82,138.22,9.31
2018-07-13,2801.31,12.18,99.81,142.48,9.26
2018-07-16,2798.43,12.83,100.95,148.16,9.25
2018-07-17,2809.55,12.06,98.56,149.58,9.34
2018-07-18,2815.62,12.1,98.08,154.25,9.34
2018-07-19,2804.49,12.87,100.58,150.98,9.35
2018-07-20,2801.83,12.86,102.76,152.72,9.33
2018-07-23,2806.98,12.62,102.04,153.78,8.96
2018-07-24,2820.4,12.41,98.68,145.94,9.05
2018-07-25,2846.07,12.29,94.2,145.09,8.42
2018-07-26,2837.44,12.14,91.66,142.18,8.48
2018-07-27,2818.82,13.03,97.15,144.57,8.33
2018-07-30,2802.6,14.26,101.41,141.57,8.36
2018-07-31,2816.29,12.83,94.13,144.49,8.47
2018-08-01,2813.36,13.15,95.28,142.77,8.45
2018-08-02,2827.22,12.19,91.66,143.83,8.53
2018-08-03,2840.35,11.64,86.6,146.19,8.19
2018-08-06,2850.4,11.27,84.66,142.01,7.82
2018-08-07,2858.45,10.93,83.21,138.94,7.26
2018-08-08,2857.7,10.85,84.42,139.84,7.16
2018-08-09,2853.58,11.27,88.69,138.61,6.8
2018-08-10,2833.28,13.16,99.07,149.2,6.77
2018-08-13,2821.93,14.78,107.78,159.03,6.87
2018-08-14,2839.96,13.31,100.34,152.41,7.2
2018-08-15,2818.37,14.64,111.13,148.4,7.53
2018-08-16,2840.69,13.45,103.49,148.45,7.98
2018-08-17,2850.13,12.64,101.81,146.01,7.92
2018-08-20,2857.05,12.49,100.77,145.55,7.95
2018-08-21,2862.96,12.86,101.56,144.7,7.95
2018-08-22,2861.82,12.25,95.72,143.75,7.8
2018-08-23,2856.98,12.41,95.92,147.38,7.13
2018-08-24,2874.69,11.99,93.95,148.2,7.39
2018-08-27,2896.74,12.16,93.39,144.85,7.57
2018-08-28,2897.52,12.5,92.31,140.88,7.31
2018-08-29,2914.04,12.25,91.1,140.76,7.46
2018-08-30,2901.13,13.53,95.11,141.82,7.63
2018-08-31,2901.52,12.86,92.73,146.91,7.45
2018-08-31,2901.52,12.86,92.73,146.91,7.45
2018-09-04,2896.72,13.16,95.23,142.18,7.31
2018-09-05,2888.6,13.91,97.94,142.22,7.24
2018-09-06,2878.05,14.65,101.36,140.56,7.26
2018-09-07,2871.68,14.88,102.38,145.87,7.31
2018-09-10,2877.13,14.16,100.38,144.88,7.31
2018-09-11,2887.89,13.22,96.44,147.88,6.94
2018-09-12,2888.92,13.14,97.24,148.75,6.82
2018-09-13,2904.18,12.37,91.06,150.64,6.72
2018-09-14,2904.98,12.07,88.07,151.59,6.2
2018-09-17,2888.8,13.68,96.34,150.95,5.85
2018-09-18,2904.31,12.79,92.49,151.37,6.06
2018-09-19,2907.95,11.75,88.18,145.19,6.01
2018-09-20,2930.75,11.8,87.31,144.84,6.57
2018-09-21,2929.67,11.68,90.2,141.55,6.58
2018-09-24,2919.37,12.2,91.51,138.84,6.62
2018-09-25,2915.56,12.42,91.07,137.68,6.23
2018-09-26,2905.97,12.89,91.56,140.98,5.72
2018-09-27,2914.0,12.41,87.66,142.1,5.78
2018-09-28,2913.98,12.12,87.31,144.43,5.4
2018-10-01,2924.59,12.0,86.97,141.52,5.31
2018-10-02,2923.43,12.05,88.12,137.98,5.31
2018-10-03,2925.51,11.61,85.8,136.33,5.3
2018-10-04,2901.61,14.22,99.44,136.73,6.05
2018-10-05,2885.57,14.82,102.63,130.28,6.2
2018-10-08,2884.43,15.69,102.74,129.64,6.14
2018-10-09,2880.34,15.95,103.92,128.98,6.12
2018-10-10,2785.68,22.96,135.61,127.65,12.84
2018-10-11,2728.37,24.98,129.3,130.85,14.86
2018-10-12,2767.13,21.31,124.81,125.51,15.48
2018-10-15,2750.79,21.3,118.78,128.32,15.59
2018-10-16,2809.92,17.62,111.78,132.15,17.14
2018-10-17,2809.21,17.4,109.28,130.65,17.03
2018-10-18,2768.78,20.06,116.82,125.96,17.76
2018-10-19,2767.78,19.89,114.95,124.94,17.54
2018-10-22,2755.88,19.64,112.15,125.68,17.6
2018-10-23,2740.69,20.71,108.71,126.54,17.67
2018-10-24,2656.1,25.23,118.58,128.91,20.68
2018-10-25,2705.57,24.22,113.91,125.26,21.6
2018-10-26,2658.69,24.16,110.49,121.7,22.44
2018-10-29,2641.25,24.7,110.39,120.83,22.52
2018-10-30,2682.63,23.35,106.08,118.11,23.09
2018-10-31,2711.74,21.23,102.9,117.64,23.37
2018-11-01,2740.37,19.34,99.57,118.28,23.64
2018-11-02,2723.06,19.51,102.38,115.73,23.55
2018-11-05,2738.31,19.96,101.83,118.89,23.59
2018-11-06,2755.45,19.91,102.48,119.93,23.67
2018-11-07,2813.89,16.36,95.75,120.56,24.77
2018-11-08,2806.83,16.72,95.4,121.85,22.03
2018-11-09,2781.01,17.36,100.55,120.06,20.99
2018-11-12,2726.22,20.45,107.77,121.35,21.47
2018-11-13,2722.18,20.02,105.32,122.06,21.4
2018-11-14,2701.58,21.25,111.42,120.68,20.25
2018-11-15,2730.2,19.98,107.38,120.76,20.52
2018-11-16,2736.27,18.14,101.93,118.71,19.91
2018-11-19,2690.73,20.1,107.13,115.79,20.76
2018-11-20,2641.89,22.48,107.61,119.55,21.56
2018-11-21,2649.93,20.8,100.27,119.31,21.49
2018-11-21,2649.93,20.8,100.27,119.31,21.49
2018-11-23,2632.56,21.52,99.29,117.21,18.75
2018-11-26,2673.45,18.9,92.17,117.57,18.46
2018-11-27,2682.17,19.02,91.54,115.83,17.44
2018-11-28,2743.79,18.49,93.55,115.96,19.06
2018-11-29,2737.76,18.79,93.36,115.49,18.33
2018-11-30,2760.17,18.07,93.59,114.71,18.13
2018-12-03,2790.37,16.44,85.87,118.46,18.26
2018-12-04,2700.06,20.74,96.57,117.76,21.37
2018-12-04,2700.06,20.74,96.57,117.76,21.37
2018-12-06,2695.95,21.19,93.85,116.68,21.27
2018-12-07,2633.08,23.23,96.49,114.3,22.6
2018-12-10,2637.72,22.64,91.78,117.64,21.39
2018-12-11,2636.78,21.76,89.77,116.8,21.38
2018-12-12,2651.07,21.46,91.41,116.78,21.2
2018-12-13,2650.54,20.65,93.0,117.03,20.17
2018-12-14,2599.95,21.63,96.45,118.6,21.2
2018-12-17,2545.94,24.52,101.55,123.96,22.27
2018-12-18,2546.16,25.58,103.64,124.23,22.02
2018-12-19,2506.96,25.58,105.05,125.38,22.68
2018-12-20,2467.42,28.38,109.65,124.07,22.61
2018-12-21,2416.62,30.11,106.61,122.17,23.01
2018-12-24,2351.1,36.07,111.88,118.27,24.65
2018-12-24,2351.1,36.07,111.88,118.27,24.65
2018-12-26,2467.7,30.41,97.32,116.47,29.61
2018-12-27,2488.83,29.96,95.89,115.18,29.26
2018-12-28,2485.74,28.34,91.24,117.26,29.24
2018-12-31,2506.85,25.42,87.11,117.8,28.3
2018-12-31,2506.85,25.42,87.11,117.8,28.3
2019-01-02,2510.03,23.22,81.66,116.06,28.29
2019-01-03,2447.89,25.45,83.8,112.22,29.55
2019-01-04,2531.94,21.38,84.44,111.44,31.5
2019-01-07,2549.69,21.4,82.74,113.56,29.5
2019-01-08,2574.41,20.47,82.41,115.3,29.64
2019-01-09,2584.96,19.98,86.62,117.01,28.63
2019-01-10,2596.64,19.5,86.35,117.72,28.66
2019-01-11,2596.26,18.19,83.85,119.09,28.66
2019-01-14,2582.61,19.07,83.01,125.2,28.66
2019-01-15,2610.3,18.6,81.39,126.87,28.93
2019-01-16,2616.1,19.04,83.34,131.66,28.18
2019-01-17,2635.96,18.06,82.79,133.02,27.35
2019-01-18,2670.71,17.8,82.49,131.19,27.71
2019-01-18,2670.71,17.8,82.49,131.19,27.71
2019-01-22,2632.9,20.8,93.81,122.82,27.6
2019-01-23,2638.7,19.52,88.45,123.88,27.04
2019-01-24,2642.33,18.89,84.89,130.92,26.02
2019-01-25,2664.76,17.42,83.38,126.11,24.61
2019-01-28,2643.85,18.87,86.44,123.06,18.4
2019-01-29,2640.0,19.13,86.84,121.9,18.18
2019-01-30,2681.05,17.66,82.39,123.28,18.94
2019-01-31,2704.1,16.57,79.24,126.53,18.92
2019-02-01,2706.53,16.14,80.0,126.03,18.91
2019-02-04,2724.87,15.73,77.36,128.4,16.91
2019-02-05,2737.7,15.57,80.62,123.42,12.31
2019-02-06,2731.61,15.38,84.99,123.72,12.05
2019-02-07,2706.05,16.37,85.01,124.45,12.16
2019-02-08,2707.88,15.72,82.7,127.72,12.03
2019-02-11,2709.8,15.97,82.77,129.19,11.95
2019-02-12,2744.73,15.43,81.63,128.6,12.71
2019-02-13,2753.03,15.65,80.27,127.12,12.61
2019-02-14,2745.73,16.22,81.64,126.89,12.03
2019-02-15,2775.6,14.91,80.45,129.55,12.55
2019-02-15,2775.6,14.91,80.45,129.55,12.55
2019-02-19,2779.76,14.88,78.64,124.68,12.33
2019-02-20,2784.7,14.02,75.59,123.39,11.51
2019-02-21,2774.88,14.46,76.64,122.42,10.53
2019-02-22,2792.67,13.51,74.98,121.08,10.75
2019-02-25,2796.11,14.85,79.35,127.67,10.75
2019-02-26,2793.9,15.17,80.53,125.53,10.38
2019-02-27,2792.38,14.7,80.37,126.44,10.05
2019-02-28,2784.49,14.7,80.0,128.85,10.09
2019-03-01,2803.69,13.57,79.27,126.97,8.85
2019-03-04,2792.81,14.63,82.34,125.04,8.5
2019-03-05,2789.65,14.74,82.46,126.4,8.51
2019-03-06,2771.45,15.74,86.1,125.8,8.42
2019-03-07,2748.93,16.59,88.7,123.14,8.78
2019-03-08,2743.07,16.05,87.24,125.73,8.8
2019-03-11,2783.3,14.33,81.23,132.93,9.57
2019-03-12,2791.52,13.77,83.06,130.17,9.64
2019-03-13,2810.92,13.41,82.76,132.57,9.91
2019-03-14,2808.48,13.5,82.56,130.57,8.92
2019-03-15,2822.48,12.88,82.94,128.76,8.96
2019-03-18,2832.94,13.1,85.52,127.1,9.01
2019-03-19,2832.57,13.56,87.36,123.13,8.22
2019-03-20,2824.23,13.91,86.63,120.59,8.28
2019-03-21,2854.88,13.63,83.89,120.67,9.06
2019-03-22,2800.71,16.48,98.5,117.55,11.12
2019-03-25,2798.36,16.33,97.2,117.6,10.87
2019-03-26,2818.46,14.68,89.85,117.8,11.14
2019-03-27,2805.37,15.15,91.34,117.66,11.24
2019-03-28,2815.44,14.43,87.95,119.25,11.31
2019-03-29,2834.4,13.71,85.82,120.96,11.49
2019-04-01,2867.19,13.4,84.93,126.77,11.95
2019-04-02,2867.24,13.36,83.28,127.31,11.88
2019-04-03,2873.4,13.74,84.23,125.96,11.89
2019-04-04,2879.39,13.58,82.15,126.23,11.7
2019-04-05,2892.74,12.82,79.1,128.75,11.45
2019-04-08,2895.77,13.18,81.86,129.13,11.43
2019-04-09,2878.2,14.28,88.14,127.66,10.42
2019-04-10,2888.21,13.3,89.49,127.61,10.42
2019-04-11,2888.32,13.02,88.06,126.23,10.15
2019-04-12,2907.41,12.01,84.98,124.22,10.4
2019-04-15,2905.58,12.32,84.17,127.69,10.3
2019-04-16,2907.06,12.18,83.58,125.81,10.22
