Date,VIX,VXN NASDAQ,High Yield Spread
2022-02-16,24.29,29.45,3.68
2022-02-17,28.11,33.21,3.74
2022-02-18,27.75,33.05,3.78
2022-02-21,,,3.78
2022-02-22,28.81,33.13,3.75
2022-02-23,31.02,35.27,3.72
2022-02-24,30.32,34.02,3.93
2022-02-25,27.59,31.19,3.62
2022-02-28,30.15,32.72,3.77
2022-03-01,33.32,35.22,3.89
2022-03-02,30.74,33.05,3.71
2022-03-03,30.48,33.34,3.71
2022-03-04,31.98,34.89,3.9
2022-03-07,36.45,38.73,4.01
2022-03-08,35.13,38.02,4.03
2022-03-09,32.45,35.34,3.94
2022-03-10,30.23,34.23,4.0
2022-03-11,30.75,34.85,4.05
2022-03-14,31.77,36.55,4.16
2022-03-15,29.83,34.65,4.21
2022-03-16,26.67,30.81,3.96
2022-03-17,25.67,29.51,3.81
2022-03-18,23.87,27.76,3.81
2022-03-21,23.53,28.66,3.67
2022-03-22,22.94,27.71,3.7
2022-03-23,23.57,28.84,3.72
2022-03-24,21.67,27.89,3.67
2022-03-25,20.81,27.34,3.51
2022-03-28,19.63,26.53,3.54
2022-03-29,18.9,25.87,3.38
2022-03-30,19.33,26.4,3.33
2022-03-31,20.56,26.99,3.43
2022-04-01,19.63,25.91,3.4
2022-04-04,18.57,24.93,3.33
2022-04-05,21.03,27.4,3.27
2022-04-06,22.1,28.91,3.48
2022-04-07,21.55,28.48,3.54
2022-04-08,21.16,28.06,3.57
2022-04-11,24.37,30.75,3.73
2022-04-12,24.26,30.38,3.75
2022-04-13,21.82,26.85,3.77
2022-04-14,22.7,28.86,3.68
2022-04-15,,,
2022-04-18,22.17,29.53,3.64
2022-04-19,21.37,29.1,3.58
2022-04-20,20.32,28.47,3.56
2022-04-21,22.68,31.37,3.5
2022-04-22,28.21,35.39,3.65
2022-04-25,27.02,33.83,3.8
2022-04-26,33.52,38.93,3.83
2022-04-27,31.6,36.91,3.89
2022-04-28,29.99,35.49,3.83
2022-04-29,33.4,38.25,3.93
2022-05-02,32.34,37.81,4.05
2022-05-03,29.25,36.0,3.97
2022-05-04,25.42,31.98,4.1
2022-05-05,31.2,37.19,4.03
2022-05-06,30.19,37.4,4.18
2022-05-09,34.75,41.43,4.47
2022-05-10,32.99,40.08,4.52
2022-05-11,32.56,40.67,4.55
2022-05-12,31.77,41.36,4.77
2022-05-13,28.87,37.61,4.63
2022-05-16,27.47,37.44,4.71
2022-05-17,26.1,33.88,4.6
2022-05-18,30.96,38.81,4.84
2022-05-19,29.35,36.15,4.92
2022-05-20,29.43,36.18,4.91
2022-05-23,28.48,35.18,4.82
2022-05-24,29.45,36.17,4.94
2022-05-25,28.37,35.38,4.74
2022-05-26,27.5,33.63,4.38
2022-05-27,25.72,32.0,4.19
2022-05-30,26.54,,4.19
2022-05-31,26.19,33.01,4.22
2022-06-01,25.69,32.6,4.13
2022-06-02,24.72,31.44,4.15
2022-06-03,24.79,31.75,4.21
2022-06-06,25.07,32.16,4.19
2022-06-07,24.02,31.03,4.34
2022-06-08,23.96,30.69,4.34
2022-06-09,26.09,32.73,4.42
2022-06-10,27.75,33.97,4.51
2022-06-13,34.02,40.36,4.87
2022-06-14,32.69,38.51,4.9
2022-06-15,29.62,35.35,4.82
2022-06-16,32.95,38.67,5.17
2022-06-17,31.13,36.66,5.15
2022-06-20,31.03,,5.15
2022-06-21,30.19,36.06,5.05
2022-06-22,28.95,35.94,5.32
2022-06-23,29.05,35.3,5.38
2022-06-24,27.23,33.77,5.18
2022-06-27,26.95,33.56,5.11
2022-06-28,28.36,35.43,5.26
2022-06-29,28.16,35.33,5.62
2022-06-30,28.71,36.21,5.87
2022-07-01,26.7,34.27,5.92
2022-07-04,27.53,,5.93
2022-07-05,27.54,34.86,5.99
2022-07-06,26.73,33.75,5.8
2022-07-07,26.08,32.81,5.5
2022-07-08,24.64,31.18,5.36
2022-07-11,26.17,32.93,5.44
2022-07-12,27.29,33.97,5.43
2022-07-13,26.82,33.67,5.47
2022-07-14,26.4,32.64,5.53
2022-07-15,24.23,30.39,5.39
2022-07-18,25.3,31.58,5.25
2022-07-19,24.5,30.66,5.1
2022-07-20,23.88,30.58,4.9
2022-07-21,23.11,29.31,4.99
2022-07-22,23.03,29.19,4.96
2022-07-25,23.36,29.42,4.95
2022-07-26,24.69,30.91,5.06
2022-07-27,23.24,29.59,5.07
2022-07-28,22.33,28.48,4.98
2022-07-29,21.33,27.25,4.77
2022-08-01,22.84,28.75,4.8
2022-08-02,23.93,30.0,4.61
2022-08-03,21.95,27.98,4.54
2022-08-04,21.44,27.81,4.55
2022-08-05,21.15,27.13,4.44
2022-08-08,21.29,27.65,4.41
2022-08-09,21.77,28.41,4.46
2022-08-10,19.74,25.72,4.33
2022-08-11,20.2,26.13,4.21
2022-08-12,19.53,25.18,4.25
2022-08-15,19.95,25.4,4.24
2022-08-16,19.69,25.55,4.25
2022-08-17,19.9,26.33,4.33
2022-08-18,19.56,25.52,4.37
2022-08-19,20.6,26.74,4.45
2022-08-22,23.8,29.65,4.62
2022-08-23,24.11,29.69,4.68
2022-08-24,22.82,28.96,4.61
2022-08-25,21.78,28.08,4.6
2022-08-26,25.56,31.72,4.65
2022-08-29,26.21,32.3,4.78
2022-08-30,26.21,32.12,4.9
2022-08-31,25.87,32.19,5.03
2022-09-01,25.56,32.26,5.08
2022-09-02,25.47,32.32,5.06
2022-09-05,25.99,,5.07
2022-09-06,26.91,33.59,4.98
2022-09-07,24.64,31.56,4.97
2022-09-08,23.61,30.48,4.8
2022-09-09,22.79,29.23,4.57
2022-09-12,23.87,29.81,4.5
2022-09-13,27.27,33.18,4.68
2022-09-14,26.16,32.57,4.74
2022-09-15,26.27,32.65,4.77
2022-09-16,26.3,32.83,5.0
2022-09-19,25.76,32.36,4.88
2022-09-20,27.16,33.3,4.88
2022-09-21,27.99,33.87,4.87
2022-09-22,27.35,32.92,4.91
2022-09-23,29.92,34.88,5.12
2022-09-26,32.26,36.93,5.18
2022-09-27,32.6,37.15,5.22
2022-09-28,30.18,35.51,5.47
2022-09-29,31.84,36.91,5.5
2022-09-30,31.62,36.61,5.43
2022-10-03,30.1,35.56,5.43
2022-10-04,29.07,34.42,5.12
2022-10-05,28.55,34.33,5.09
2022-10-06,30.52,35.84,4.95
2022-10-07,31.36,36.86,5.02
2022-10-10,32.45,38.57,5.03
2022-10-11,33.63,39.38,5.25
2022-10-12,33.57,39.51,5.31
2022-10-13,31.94,38.27,5.25
2022-10-14,32.02,37.75,5.15
2022-10-17,31.37,37.07,5.04
2022-10-18,30.5,36.11,4.95
2022-10-19,30.76,36.37,4.97
2022-10-20,29.98,35.77,4.89
2022-10-21,29.69,35.25,4.99
2022-10-24,29.85,35.5,4.91
2022-10-25,28.46,34.14,4.88
2022-10-26,27.28,33.28,4.8
2022-10-27,27.39,33.82,4.76
2022-10-28,25.75,31.86,4.54
2022-10-31,25.88,31.16,4.63
2022-11-01,25.81,31.99,4.61
2022-11-02,25.86,32.1,4.62
2022-11-03,25.3,31.79,4.81
2022-11-04,24.55,30.86,4.77
2022-11-07,24.35,30.84,4.71
2022-11-08,25.54,31.53,4.79
2022-11-09,26.09,32.49,4.99
2022-11-10,23.53,30.35,4.8
2022-11-11,22.52,28.97,4.81
2022-11-14,23.73,30.02,4.67
2022-11-15,24.54,30.3,4.64
2022-11-16,24.11,30.05,4.71
2022-11-17,23.93,30.02,4.75
2022-11-18,23.12,29.25,4.65
2022-11-21,22.36,29.0,4.64
2022-11-22,21.29,27.79,4.57
2022-11-23,20.35,26.66,4.51
2022-11-24,20.42,,4.51
2022-11-25,20.5,26.79,4.52
2022-11-28,22.21,28.31,4.63
2022-11-29,21.89,28.36,4.63
2022-11-30,20.58,26.46,4.55
2022-12-01,19.84,26.09,4.48
2022-12-02,19.06,24.78,4.5
2022-12-05,20.75,26.16,4.43
2022-12-06,22.17,27.53,4.57
2022-12-07,22.68,28.11,4.68
2022-12-08,22.29,27.59,4.55
2022-12-09,22.83,27.94,4.46
2022-12-12,25.0,30.06,4.4
2022-12-13,22.55,26.91,4.34
2022-12-14,21.14,25.75,4.37
2022-12-15,22.83,27.34,4.54
2022-12-16,22.62,27.33,4.67
2022-12-19,22.42,27.41,4.67
2022-12-20,21.48,26.65,4.68
2022-12-21,20.07,25.15,4.56
2022-12-22,21.97,27.35,4.61
2022-12-23,20.87,26.33,4.59
2022-12-26,,,
2022-12-27,21.65,27.78,4.55
2022-12-28,22.14,28.38,4.77
2022-12-29,21.44,27.36,4.81
2022-12-30,21.67,27.6,4.79
2023-01-02,,,
2023-01-03,22.9,29.11,4.7
2023-01-04,22.01,28.36,4.62
2023-01-05,22.46,28.81,4.58
2023-01-06,21.13,26.96,4.47
2023-01-09,21.97,27.86,4.37
2023-01-10,20.58,26.94,4.33
2023-01-11,21.09,27.34,4.3
2023-01-12,18.83,24.76,4.29
2023-01-13,18.35,23.82,4.21
2023-01-16,19.49,,4.19
2023-01-17,19.36,24.75,4.19
2023-01-18,20.34,25.51,4.25
2023-01-19,20.52,25.28,4.39
2023-01-20,19.85,24.54,4.35
2023-01-23,19.81,24.61,4.27
2023-01-24,19.2,24.55,4.33
2023-01-25,19.08,24.54,4.35
2023-01-26,18.73,25.01,4.24
2023-01-27,18.51,24.57,4.23
2023-01-30,19.94,26.25,4.26
2023-01-31,19.4,25.79,4.3
2023-02-01,17.87,24.04,4.31
2023-02-02,18.73,25.06,3.94
2023-02-03,18.33,25.4,3.95
2023-02-06,19.43,25.89,3.99
2023-02-07,18.66,25.46,3.99
2023-02-08,19.63,26.45,4.07
2023-02-09,20.71,27.64,4.05
2023-02-10,20.53,27.09,4.24
2023-02-13,20.34,27.26,4.23
2023-02-14,18.91,25.06,4.15
2023-02-15,18.23,24.09,4.18
2023-02-16,20.17,26.06,4.24
2023-02-17,20.02,25.82,4.38
2023-02-20,21.23,,4.38
2023-02-21,22.87,28.57,4.49
2023-02-22,22.29,28.02,4.41
2023-02-23,21.14,26.83,4.3
2023-02-24,21.67,27.18,4.28
2023-02-27,20.95,26.65,4.21
2023-02-28,20.7,26.4,4.22
2023-03-01,20.58,26.48,4.17
2023-03-02,19.59,25.7,4.18
2023-03-03,18.49,24.36,4.05
2023-03-06,18.61,24.25,3.97
2023-03-07,19.59,24.65,3.98
2023-03-08,19.11,24.08,4.09
2023-03-09,22.61,26.55,4.27
2023-03-10,24.8,27.94,4.61
2023-03-13,26.52,29.39,5.03
2023-03-14,23.73,26.72,4.74
2023-03-15,26.14,28.69,5.2
2023-03-16,22.99,26.62,4.93
2023-03-17,25.51,28.35,5.17
2023-03-20,24.15,27.55,5.15
2023-03-21,21.38,25.68,4.85
2023-03-22,22.26,26.6,5.0
2023-03-23,22.61,26.56,5.1
2023-03-24,21.74,25.78,5.22
2023-03-27,20.6,25.07,5.03
2023-03-28,19.97,24.5,5.01
2023-03-29,19.12,23.99,4.83
2023-03-30,19.02,23.99,4.74
2023-03-31,18.7,23.6,4.58
2023-04-03,18.55,23.67,4.58
2023-04-04,19.0,24.28,4.73
2023-04-05,19.08,24.62,4.84
2023-04-06,18.4,23.86,4.84
2023-04-07,,,
2023-04-10,18.97,24.56,4.7
2023-04-11,19.1,24.71,4.63
2023-04-12,19.09,24.49,4.62
2023-04-13,17.8,23.28,4.49
2023-04-14,17.07,22.22,4.43
2023-04-17,16.95,21.91,4.41
2023-04-18,16.83,21.41,4.37
2023-04-19,16.46,21.24,4.41
2023-04-20,17.17,21.77,4.54
2023-04-21,16.77,21.29,4.46
2023-04-24,16.89,21.52,4.48
2023-04-25,18.76,22.97,4.64
2023-04-26,18.84,22.77,4.63
2023-04-27,17.03,21.05,4.48
2023-04-28,15.78,20.12,4.5
2023-05-01,16.08,20.19,4.45
2023-05-02,17.78,21.63,4.7
2023-05-03,18.34,22.03,4.79
2023-05-04,20.09,23.14,4.95
2023-05-05,17.19,20.36,4.77
2023-05-08,16.98,20.31,4.72
2023-05-09,17.71,20.85,4.74
2023-05-10,16.94,19.76,4.78
2023-05-11,16.93,19.4,4.81
2023-05-12,17.03,19.53,4.76
2023-05-15,17.12,19.55,4.77
2023-05-16,17.99,19.84,4.79
2023-05-17,16.87,19.16,4.75
2023-05-18,16.05,19.32,4.69
2023-05-19,16.81,19.68,4.62
2023-05-22,17.21,19.97,4.54
2023-05-23,18.53,20.99,4.6
2023-05-24,20.03,22.4,4.68
2023-05-25,19.14,21.69,4.58
2023-05-26,17.95,22.21,4.53
2023-05-29,17.46,,4.54
2023-05-30,17.46,22.42,4.58
2023-05-31,17.94,22.12,4.69
2023-06-01,15.65,20.46,4.65
2023-06-02,14.6,19.29,4.37
2023-06-05,14.73,19.42,4.39
2023-06-06,13.96,18.54,4.39
2023-06-07,13.94,19.21,4.33
2023-06-08,13.65,18.66,4.39
2023-06-09,13.83,18.89,4.29
2023-06-12,15.01,20.46,4.34
2023-06-13,14.61,20.06,4.18
2023-06-14,13.88,19.72,4.18
2023-06-15,14.5,20.28,4.21
2023-06-16,13.54,19.55,4.15
2023-06-19,14.19,,4.15
2023-06-20,13.88,19.95,4.22
2023-06-21,13.2,19.29,4.32
2023-06-22,12.91,18.82,4.3
2023-06-23,13.44,19.29,4.4
2023-06-26,14.25,20.37,4.45
2023-06-27,13.74,20.08,4.3
2023-06-28,13.43,20.02,4.27
2023-06-29,13.54,19.98,4.14
2023-06-30,13.59,19.55,4.05
2023-07-03,13.57,19.87,3.99
2023-07-04,13.7,,3.99
2023-07-05,14.18,19.91,4.01
2023-07-06,15.44,21.11,4.1
2023-07-07,14.83,20.6,4.08
2023-07-10,15.07,21.08,4.13
2023-07-11,14.84,20.9,4.05
2023-07-12,13.54,19.48,3.95
2023-07-13,13.61,19.78,3.97
2023-07-14,13.34,19.65,3.9
2023-07-17,13.48,19.43,3.97
2023-07-18,13.3,19.29,3.9
2023-07-19,13.76,19.68,3.89
2023-07-20,13.99,20.2,3.9
2023-07-21,13.6,19.61,3.89
2023-07-24,13.91,19.83,3.82
2023-07-25,13.86,19.71,3.84
2023-07-26,13.19,18.99,3.91
2023-07-27,14.41,19.83,3.78
2023-07-28,13.33,18.92,3.82
2023-07-31,13.63,19.32,3.79
2023-08-01,13.93,19.67,3.82
2023-08-02,16.09,22.13,3.96
2023-08-03,15.92,22.08,3.98
2023-08-04,17.1,22.02,4.01
2023-08-07,15.77,20.82,3.97
2023-08-08,15.99,21.07,4.0
2023-08-09,15.96,21.5,3.94
2023-08-10,15.85,21.03,3.83
2023-08-11,14.84,20.45,3.83
2023-08-14,14.82,20.2,3.79
2023-08-15,16.46,21.37,3.85
2023-08-16,16.78,22.08,3.81
2023-08-17,17.89,22.71,3.95
2023-08-18,17.3,22.01,4.02
2023-08-21,17.13,21.89,3.97
2023-08-22,16.97,21.82,3.93
2023-08-23,15.98,21.36,3.92
2023-08-24,17.2,22.58,3.91
2023-08-25,15.68,20.88,3.9
2023-08-28,15.08,20.39,3.86
2023-08-29,14.45,19.33,3.87
2023-08-30,13.88,19.07,3.8
2023-08-31,13.57,18.74,3.85
2023-09-01,13.09,18.41,3.81
2023-09-04,13.82,,3.81
2023-09-05,14.01,19.4,3.83
2023-09-06,14.45,19.79,3.86
2023-09-07,14.4,19.95,3.9
2023-09-08,13.84,19.15,3.85
2023-09-11,13.8,18.84,3.82
2023-09-12,14.23,19.21,3.84
2023-09-13,13.48,18.07,3.85
2023-09-14,12.82,17.25,3.78
2023-09-15,13.79,18.69,3.79
2023-09-18,14.0,18.96,3.82
2023-09-19,14.11,19.21,3.82
2023-09-20,15.14,20.46,3.77
2023-09-21,17.54,22.48,3.89
2023-09-22,17.2,22.01,3.93
2023-09-25,16.9,21.65,3.97
2023-09-26,18.94,22.87,4.04
2023-09-27,18.22,22.34,4.03
2023-09-28,17.34,21.53,4.09
2023-09-29,17.52,21.28,4.03
2023-10-02,17.61,21.51,4.11
2023-10-03,19.78,23.77,4.26
2023-10-04,18.58,22.68,4.37
2023-10-05,18.49,22.76,4.38
2023-10-06,17.45,21.41,4.33
2023-10-09,17.7,21.82,4.34
2023-10-10,17.03,21.13,4.26
2023-10-11,16.09,20.16,4.25
2023-10-12,16.69,20.63,4.25
2023-10-13,19.32,22.75,4.3
2023-10-16,17.21,21.39,4.27
2023-10-17,17.88,21.96,4.25
2023-10-18,19.22,23.44,4.32
2023-10-19,21.4,24.74,4.37
2023-10-20,21.71,25.31,4.52
2023-10-23,20.37,23.97,4.51
2023-10-24,18.97,22.34,4.41
2023-10-25,20.19,24.34,4.37
2023-10-26,20.68,24.85,4.5
2023-10-27,21.27,24.44,4.53
2023-10-30,19.75,23.61,4.5
2023-10-31,18.14,22.46,4.42
2023-11-01,16.87,20.68,4.47
2023-11-02,15.66,19.54,4.15
2023-11-03,14.91,18.62,4.04
2023-11-06,14.89,18.65,4.0
2023-11-07,14.81,18.45,4.08
2023-11-08,14.45,18.16,4.08
2023-11-09,15.29,19.01,4.04
2023-11-10,14.17,17.95,4.03
2023-11-13,14.76,18.82,4.03
2023-11-14,14.16,17.89,3.92
2023-11-15,14.18,18.09,3.89
2023-11-16,14.32,17.83,4.02
2023-11-17,13.8,17.41,3.99
2023-11-20,13.41,17.14,3.92
2023-11-21,13.35,17.55,3.95
2023-11-22,12.85,16.66,3.9
2023-11-23,12.8,,3.9
2023-11-24,12.46,16.12,3.85
2023-11-27,12.69,16.44,3.89
2023-11-28,12.69,16.15,3.9
2023-11-29,12.98,16.52,3.8
2023-11-30,12.92,16.72,3.84
2023-12-01,12.63,16.21,3.87
2023-12-04,13.08,17.21,3.8
2023-12-05,12.85,16.99,3.8
2023-12-06,12.97,17.03,3.79
2023-12-07,13.06,17.08,3.77
2023-12-08,12.35,15.94,3.75
2023-12-11,12.63,16.27,3.79
2023-12-12,12.07,15.38,3.76
2023-12-13,12.19,15.35,3.79
2023-12-14,12.48,15.42,3.47
2023-12-15,12.28,15.47,3.51
2023-12-18,12.56,15.87,3.51
2023-12-19,12.53,15.8,3.46
2023-12-20,13.67,16.98,3.43
2023-12-21,13.65,17.18,3.41
2023-12-22,13.03,16.62,3.39
2023-12-25,,,
2023-12-26,12.99,17.0,3.37
2023-12-27,12.43,16.22,3.34
2023-12-28,12.47,16.36,3.32
2023-12-29,12.45,16.2,3.34
2024-01-01,,,
2024-01-02,13.2,17.59,3.54
2024-01-03,14.04,18.02,3.71
2024-01-04,14.13,17.89,3.69
2024-01-05,13.35,17.13,3.68
2024-01-08,13.08,16.86,3.63
2024-01-09,12.76,16.55,3.59
2024-01-10,12.69,16.6,3.5
2024-01-11,12.44,16.4,3.55
2024-01-12,12.7,16.54,3.56
2024-01-15,13.25,,3.54
2024-01-16,13.84,17.87,3.58
2024-01-17,14.79,18.7,3.62
2024-01-18,14.13,17.95,3.58
2024-01-19,13.3,17.4,3.54
2024-01-22,13.19,17.2,3.49
2024-01-23,12.55,16.55,3.51
2024-01-24,13.14,16.96,3.44
2024-01-25,13.45,17.26,3.45
2024-01-26,13.26,17.03,3.39
2024-01-29,13.6,17.39,3.41
2024-01-30,13.31,17.57,3.42
2024-01-31,14.35,18.25,3.59
2024-02-01,13.88,11.2,3.56
2024-02-02,13.85,17.22,3.47
2024-02-05,13.67,17.57,3.5
2024-02-06,13.06,17.31,3.52
2024-02-07,12.83,16.94,3.43
2024-02-08,12.79,16.96,3.38
2024-02-09,12.93,16.86,3.33
2024-02-12,13.93,18.09,3.35
2024-02-13,15.85,19.49,3.36
2024-02-14,14.38,18.26,3.38
2024-02-15,14.01,17.85,3.35
2024-02-16,14.24,18.6,3.34
2024-02-19,14.71,,3.34
2024-02-20,15.42,19.78,3.37
2024-02-21,15.34,19.6,3.34
2024-02-22,14.54,18.39,3.22
2024-02-23,13.75,17.7,3.23
2024-02-26,13.74,17.83,3.23
2024-02-27,13.43,17.58,3.26
2024-02-28,13.84,17.86,3.31
2024-02-29,13.4,17.21,3.29
2024-03-01,13.11,17.2,3.32
2024-03-04,13.49,17.6,3.26
2024-03-05,14.46,18.46,3.31
2024-03-06,14.5,18.54,3.27
2024-03-07,14.44,18.61,3.27
2024-03-08,14.74,19.04,3.26
2024-03-11,15.22,19.37,3.26
2024-03-12,13.84,18.13,3.2
2024-03-13,13.75,17.91,3.15
2024-03-14,14.4,18.61,3.15
2024-03-15,14.41,19.25,3.16
2024-03-18,14.33,19.4,3.13
2024-03-19,13.82,18.78,3.1
2024-03-20,13.04,17.55,3.14
2024-03-21,12.92,17.38,3.05
2024-03-22,13.06,17.04,3.08
2024-03-25,13.19,17.23,3.11
2024-03-26,13.24,17.1,3.15
2024-03-27,12.78,16.61,3.15
2024-03-28,13.01,16.66,3.12
2024-03-29,,,
2024-04-01,13.65,17.56,3.12
2024-04-02,14.61,18.18,3.23
2024-04-03,14.33,18.04,3.23
2024-04-04,16.35,19.95,3.24
2024-04-05,16.03,19.23,3.18
2024-04-08,15.19,18.77,3.15
2024-04-09,14.98,18.56,3.14
2024-04-10,15.8,18.99,3.1
2024-04-11,14.91,18.4,3.16
2024-04-12,17.31,20.39,3.25
2024-04-15,19.23,22.84,3.28
2024-04-16,18.4,22.01,3.36
2024-04-17,18.21,22.21,3.42
2024-04-18,18.0,21.64,3.39
2024-04-19,18.71,22.95,3.37
2024-04-22,16.94,21.11,3.29
2024-04-23,15.69,19.84,3.2
2024-04-24,15.97,20.43,3.19
2024-04-25,15.37,20.37,3.24
2024-04-26,15.03,19.33,3.16
2024-04-29,14.67,19.22,3.12
2024-04-30,15.65,18.43,3.18
2024-05-01,15.39,19.43,3.21
2024-05-02,14.68,18.73,3.16
2024-05-03,13.49,17.4,3.08
2024-05-06,13.49,17.42,3.03
2024-05-07,13.23,16.91,3.06
2024-05-08,13.0,16.8,3.1
2024-05-09,12.69,16.67,3.14
2024-05-10,12.55,16.46,3.12
2024-05-13,13.6,17.4,3.14
2024-05-14,13.42,17.29,3.14
2024-05-15,12.45,16.34,3.13
2024-05-16,12.42,16.26,3.08
2024-05-17,11.99,15.85,3.09
2024-05-20,12.15,15.92,3.07
2024-05-21,11.86,15.51,3.07
2024-05-22,12.29,16.4,3.11
2024-05-23,12.77,16.46,3.1
2024-05-24,11.93,15.66,3.11
2024-05-27,12.36,,3.12
2024-05-28,12.92,16.57,3.09
2024-05-29,14.28,17.49,3.15
2024-05-30,14.47,17.77,3.19
2024-05-31,12.92,16.7,3.2
2024-06-03,13.11,16.89,3.17
2024-06-04,13.16,16.86,3.22
2024-06-05,12.63,16.63,3.2
2024-06-06,12.58,16.43,3.2
2024-06-07,12.22,15.88,3.15
2024-06-10,12.74,16.0,3.15
2024-06-11,12.85,15.83,3.19
2024-06-12,12.04,13.59,3.09
2024-06-13,11.94,15.1,3.2
2024-06-14,12.66,16.05,3.29
2024-06-17,12.75,16.83,3.26
2024-06-18,12.3,16.7,3.24
2024-06-19,12.48,,3.24
2024-06-20,13.28,17.26,3.23
2024-06-21,13.2,16.95,3.21
2024-06-24,13.33,17.24,3.19
2024-06-25,12.84,16.7,3.19
2024-06-26,12.55,16.5,3.18
2024-06-27,12.24,16.29,3.21
2024-06-28,12.44,16.24,3.18
2024-07-01,12.22,16.08,3.21
2024-07-02,12.03,16.07,3.23
2024-07-03,12.09,16.28,3.25
2024-07-04,12.26,,3.25
2024-07-05,12.48,16.76,3.27
2024-07-08,12.37,17.03,3.2
2024-07-09,12.51,17.02,3.21
2024-07-10,12.85,17.28,3.17
2024-07-11,12.92,17.92,3.18
2024-07-12,12.46,17.26,3.19
2024-07-15,13.12,18.35,3.13
2024-07-16,13.19,18.35,3.08
2024-07-17,14.48,20.46,3.09
2024-07-18,15.93,21.26,3.09
2024-07-19,16.52,21.51,3.09
2024-07-22,14.91,19.97,3.05
2024-07-23,14.72,20.02,3.02
2024-07-24,18.04,23.06,3.1
2024-07-25,18.46,24.11,3.08
2024-07-26,16.39,22.41,3.1
2024-07-29,16.6,22.83,3.13
2024-07-30,17.69,23.94,3.2
2024-07-31,16.36,22.29,3.25
2024-08-01,18.59,24.71,3.35
2024-08-02,23.39,27.71,3.72
2024-08-05,38.57,35.1,3.93
2024-08-06,27.71,29.2,3.67
2024-08-07,27.85,29.02,3.57
2024-08-08,23.79,26.88,3.48
2024-08-09,20.37,24.94,3.49
2024-08-12,20.71,24.93,3.52
2024-08-13,18.12,23.26,3.54
2024-08-14,16.19,21.19,3.46
2024-08-15,15.23,20.28,3.31
2024-08-16,14.8,19.94,3.29
2024-08-19,14.65,19.93,3.21
2024-08-20,15.88,21.11,3.25
2024-08-21,16.27,21.22,3.27
2024-08-22,17.55,22.83,3.21
2024-08-23,15.86,21.11,3.19
2024-08-26,16.15,21.57,3.15
2024-08-27,15.43,20.91,3.17
2024-08-28,17.11,22.58,3.19
2024-08-29,15.65,20.58,3.15
2024-08-30,15.0,19.29,3.13
2024-09-02,15.55,,3.17
2024-09-03,20.72,23.59,3.31
2024-09-04,21.32,24.2,3.35
2024-09-05,19.9,23.54,3.29
2024-09-06,22.38,25.64,3.39
2024-09-09,19.45,23.92,3.36
2024-09-10,19.08,23.62,3.46
2024-09-11,17.69,22.16,3.44
2024-09-12,17.07,21.73,3.39
2024-09-13,16.56,21.28,3.37
2024-09-16,17.14,22.51,3.32
2024-09-17,17.61,22.69,3.25
2024-09-18,18.23,22.71,3.21
2024-09-19,16.33,21.09,3.1
2024-09-20,16.15,20.35,3.15
2024-09-23,15.89,19.54,3.15
2024-09-24,15.39,19.25,3.21
2024-09-25,15.41,19.07,3.19
2024-09-26,15.37,19.29,3.14
2024-09-27,16.96,20.04,3.14
2024-09-30,16.73,20.19,3.03
2024-10-01,19.26,21.67,3.07
2024-10-02,18.9,21.35,3.06
2024-10-03,20.49,22.48,3.04
2024-10-04,19.21,21.64,2.89
2024-10-07,22.64,24.34,2.95
2024-10-08,21.42,23.62,2.99
2024-10-09,20.86,23.42,2.94
2024-10-10,20.93,23.6,2.99
2024-10-11,20.46,23.29,2.98
2024-10-14,19.7,23.32,2.97
2024-10-15,20.64,24.54,2.93
2024-10-16,19.58,23.64,2.9
2024-10-17,19.11,22.85,2.89
2024-10-18,18.03,21.76,2.88
2024-10-21,18.37,21.96,2.88
2024-10-22,18.2,22.03,2.92
2024-10-23,19.24,22.92,2.95
2024-10-24,19.08,22.47,2.93
2024-10-25,20.33,23.24,2.89
2024-10-28,19.8,22.93,2.82
2024-10-29,19.34,22.44,2.85
2024-10-30,20.35,23.09,2.8
2024-10-31,23.16,24.86,2.88
2024-11-01,21.88,23.74,2.83
2024-11-04,21.98,23.88,2.87
2024-11-05,20.49,22.5,2.86
2024-11-06,16.27,18.86,2.74
2024-11-07,15.2,18.35,2.73
2024-11-08,14.94,17.88,2.63
2024-11-11,14.97,18.37,2.63
2024-11-12,14.71,18.12,2.61
2024-11-13,14.02,17.5,2.64
2024-11-14,14.31,17.7,2.6
2024-11-15,16.14,19.83,2.72
2024-11-18,15.58,19.77,2.72
2024-11-19,16.35,19.99,2.69
2024-11-20,17.16,20.85,2.67
2024-11-21,16.87,20.21,2.61
2024-11-22,15.24,18.57,2.61
2024-11-25,14.6,17.59,2.64
2024-11-26,14.1,16.8,2.68
2024-11-27,14.1,16.68,2.69
2024-11-28,13.9,,2.69
2024-11-29,13.51,16.07,2.72
2024-12-02,13.34,16.12,2.68
2024-12-03,13.3,15.76,2.66
2024-12-04,13.45,15.69,2.66
2024-12-05,13.54,15.69,2.66
2024-12-06,12.77,15.15,2.67
2024-12-09,14.19,16.55,2.67
2024-12-10,14.18,16.54,2.67
2024-12-11,13.58,15.88,2.64
2024-12-12,13.92,16.36,2.66
2024-12-13,13.81,16.61,2.68
2024-12-16,14.69,18.44,2.69
2024-12-17,15.87,19.44,2.75
2024-12-18,27.62,27.63,2.73
2024-12-19,24.09,26.33,2.91
