date,SPX,VIX,VVIX,Skew,Realized Vol,Returns
2017-07-05,2432.54,11.07,91.98,128.67,6.58,0.14522119983846046
2017-07-06,2409.75,12.54,100.21,127.25,7.25,-0.9412971248548743
2017-07-07,2425.18,11.19,92.5,131.58,7.54,0.6382740756956851
2017-07-10,2427.43,11.11,89.69,133.4,7.55,0.09273360773855019
2017-07-11,2425.53,10.89,88.23,132.75,7.54,-0.07830273058416916
2017-07-12,2443.25,10.3,88.19,134.95,7.95,0.7279063026366936
2017-07-13,2447.83,9.9,85.68,138.35,7.83,0.18727975574500866
2017-07-14,2459.27,9.51,82.2,137.71,7.97,0.4662640144143031
2017-07-17,2459.14,9.82,80.27,139.87,7.94,-0.005286261211669539
2017-07-18,2460.61,9.89,79.14,137.53,7.94,0.05975913588075912
2017-07-19,2473.83,9.79,77.96,136.88,7.61,0.5358270292070911
2017-07-20,2473.45,9.58,76.26,130.88,7.3,-0.015361976712352472
2017-07-21,2472.54,9.36,77.86,134.53,7.3,-0.036797486863832024
2017-07-24,2469.91,9.43,78.24,132.67,7.3,-0.10642496123316407
2017-07-25,2477.13,9.43,79.17,135.61,7.33,0.2918919243124604
2017-07-26,2477.83,9.6,82.34,135.61,7.33,0.02825451687427182
2017-07-27,2475.42,10.11,86.87,140.81,6.84,-0.09730985474882821
2017-07-28,2472.1,10.29,87.2,139.91,6.23,-0.13420867417742238
2017-07-31,2470.3,10.26,86.76,139.82,5.46,-0.07283910972737437
2017-08-01,2476.35,10.09,84.55,138.72,5.48,0.2446101105449387
2017-08-02,2477.57,10.28,86.89,142.02,5.43,0.04925392516085572
2017-08-03,2472.16,10.44,87.66,138.32,5.44,-0.21859786914876495
2017-08-04,2476.83,10.03,87.39,139.81,4.43,0.1887254323046072
2017-08-07,2480.91,9.93,90.01,138.91,3.95,0.16459116133836385
2017-08-08,2474.92,10.96,98.68,140.05,4.01,-0.241735609047731
2017-08-09,2474.02,11.11,106.77,141.2,4.0,-0.03637142539298117
2017-08-10,2438.21,16.04,135.32,136.48,5.84,-1.4580194485226952
2017-08-11,2441.32,15.51,127.43,135.43,5.83,0.12747131060238812
2017-08-14,2465.84,12.33,100.6,142.07,6.58,0.9993643603759259
2017-08-15,2464.61,12.04,96.71,143.23,6.58,-0.04989402693533612
2017-08-16,2468.11,11.74,94.82,148.62,6.59,0.14190955851406412
2017-08-17,2430.01,15.55,117.77,142.73,8.29,-1.5557302982010086
2017-08-18,2425.55,14.26,114.39,128.86,8.32,-0.1837069773336156
2017-08-21,2428.37,13.19,101.39,131.61,8.33,0.11619475876316547
2017-08-22,2452.51,11.35,92.7,135.72,9.02,0.9891739536413192
2017-08-23,2444.04,12.25,98.96,129.98,9.07,-0.3459582133507087
2017-08-24,2438.97,12.23,100.26,129.95,9.1,-0.20765887523938203
2017-08-25,2443.05,11.28,95.53,130.16,9.12,0.16714396704077059
2017-08-28,2444.24,11.32,96.42,128.32,9.11,0.04869774552017658
2017-08-29,2446.3,11.7,98.79,131.48,9.11,0.08424428066569342
2017-08-30,2457.59,11.22,98.9,130.53,9.21,0.4604515985119675
2017-08-31,2471.65,10.59,94.86,134.0,9.41,0.5704748858195643
2017-09-01,2476.55,10.13,93.6,134.85,9.4,0.19805188155972675
2017-09-01,2476.55,10.13,93.6,134.85,9.4,0.0
2017-09-05,2457.85,12.23,102.66,133.48,9.71,-0.7579478568344628
2017-09-06,2465.54,11.63,99.61,136.48,9.76,0.3123866382146231
2017-09-07,2465.1,11.55,96.29,135.39,9.73,-0.01784758170006678
2017-09-08,2461.43,12.12,100.12,130.57,9.74,-0.14898927557054817
2017-09-11,2488.11,10.73,93.66,136.96,9.16,1.0780904250841916
2017-09-12,2496.48,10.58,92.39,139.6,9.23,0.33583535924836666
2017-09-13,2498.37,10.5,90.89,142.74,8.57,0.07567795189854543
2017-09-14,2495.62,10.44,92.09,139.52,8.57,-0.11013239025146776
2017-09-15,2500.23,10.17,90.63,144.54,8.57,0.18455323152087294
2017-09-18,2503.87,10.15,90.46,143.65,6.73,0.1454807314799407
2017-09-19,2506.65,10.18,91.22,142.64,6.7,0.11096653781502376
2017-09-20,2508.24,9.78,90.91,138.94,6.69,0.06341116368564334
2017-09-21,2500.6,9.67,92.32,137.87,5.78,-0.30506088934585734
2017-09-22,2502.22,9.59,93.29,137.5,5.65,0.06476347566463679
2017-09-25,2496.66,10.21,96.4,135.07,5.64,-0.2224499204924677
2017-09-26,2496.84,10.17,94.81,134.25,5.6,0.007209372186979258
2017-09-27,2507.04,9.87,95.36,129.49,5.77,0.40768420216074663
2017-09-28,2510.06,9.55,94.1,132.99,5.77,0.12038828664962131
2017-09-29,2519.36,9.51,93.14,137.75,5.66,0.3698243773508062
2017-10-02,2529.12,9.45,92.48,138.02,5.59,0.3866515132982871
2017-10-03,2534.58,9.51,91.59,137.15,5.6,0.21565266962995347
2017-10-04,2537.74,9.63,92.12,144.19,5.05,0.12459783329185144
2017-10-05,2552.07,9.19,91.79,140.33,5.26,0.5630873397280621
2017-10-06,2549.33,9.65,97.09,140.35,5.27,-0.10742150246923345
2017-10-09,2544.73,10.33,101.83,139.83,5.28,-0.18060255475314133
2017-10-10,2550.64,10.08,97.33,139.24,3.87,0.23197540709582956
2017-10-11,2555.24,9.85,99.22,138.74,3.73,0.18018446358107834
2017-10-12,2550.93,9.91,97.77,136.36,3.77,-0.16881541443298048
2017-10-13,2553.17,9.61,97.8,138.28,3.78,0.08777258062376878
2017-10-16,2557.64,9.91,97.65,147.53,3.8,0.1749233933479306
2017-10-17,2559.36,10.31,98.74,150.12,3.74,0.0672268932882235
2017-10-18,2561.26,10.07,94.34,147.95,3.74,0.0742097670671056
2017-10-19,2562.1,10.05,93.33,146.16,3.74,0.032790981212586
2017-10-20,2575.21,9.97,90.53,148.81,4.03,0.5103849469401585
2017-10-23,2564.98,11.07,97.09,142.46,4.23,-0.3980402867081287
2017-10-24,2569.13,11.16,98.43,142.15,4.21,0.16166388736675907
2017-10-25,2557.15,11.23,100.16,138.0,4.45,-0.46739631114622715
2017-10-26,2560.4,11.3,97.73,135.36,4.23,0.12701392021270566
2017-10-27,2581.07,9.8,92.78,135.7,5.12,0.8040545353815921
2017-10-30,2572.83,10.5,95.19,132.54,5.17,-0.3197581257238267
2017-10-31,2575.26,10.18,92.01,131.81,4.89,0.09440395099815038
2017-11-01,2579.36,10.2,92.0,129.05,4.86,0.15908062532808775
2017-11-02,2579.85,9.93,91.48,128.97,4.84,0.018995156292258536
2017-11-03,2587.84,9.14,89.68,130.34,4.59,0.30922932168462636
2017-11-06,2591.13,9.4,91.25,130.52,4.59,0.1270523074112308
2017-11-07,2590.64,9.89,93.45,129.15,4.56,-0.01891245661079827
2017-11-08,2594.38,9.78,97.74,131.5,4.52,0.1442617636431107
2017-11-09,2584.62,10.5,98.82,128.95,4.69,-0.37690718494426323
2017-11-10,2582.3,11.29,104.76,130.56,4.66,-0.08980205445067915
2017-11-13,2584.84,11.5,106.3,129.75,4.66,0.09831358177202926
2017-11-14,2578.87,11.59,103.18,130.15,4.7,-0.23122919993494806
2017-11-15,2564.62,13.13,106.27,135.21,5.06,-0.5540998994613265
2017-11-16,2585.64,11.76,100.15,136.3,5.76,0.8162740022441171
2017-11-17,2578.85,11.43,97.12,137.19,5.84,-0.26294963926015347
2017-11-20,2582.14,10.65,93.76,135.83,5.6,0.12749493588078772
2017-11-21,2599.03,9.73,89.27,133.56,5.88,0.6519786005639133
2017-11-22,2597.08,9.88,86.42,132.52,5.87,-0.07505615129562197
2017-11-22,2597.08,9.88,86.42,132.52,5.87,0.0
2017-11-24,2602.42,9.67,86.32,130.98,5.75,0.20540443802283723
2017-11-27,2601.42,9.87,86.58,130.18,5.75,-0.03843315752633804
2017-11-28,2627.04,10.03,85.73,124.08,6.01,0.9800287295721388
2017-11-29,2626.07,10.7,89.57,126.28,5.88,-0.03693050444495722
2017-11-30,2647.58,11.28,89.94,128.9,6.47,0.815758318578807
2017-12-01,2642.22,11.43,95.03,128.83,6.48,-0.20265423397495963
2017-12-04,2639.44,11.68,97.57,132.14,6.49,-0.1052699437952113
2017-12-05,2629.57,11.33,97.95,132.07,6.53,-0.37464387216745615
2017-12-06,2629.27,11.02,98.17,130.98,6.51,-0.011409360251520883
2017-12-07,2636.98,10.16,95.83,130.84,6.58,0.2928081845175483
2017-12-08,2651.5,9.58,91.89,132.54,6.8,0.5491194628844653
2017-12-11,2659.99,9.34,92.06,133.98,6.77,0.3196845792997223
2017-12-12,2664.11,9.92,93.27,133.02,6.78,0.15476797289272537
2017-12-13,2662.85,10.18,95.56,134.71,6.77,-0.047306532187143084
2017-12-14,2652.01,10.49,96.07,134.03,6.87,-0.4079134739528824
2017-12-15,2675.81,9.42,92.2,135.73,7.15,0.8934295194916394
2017-12-18,2690.16,9.53,90.64,132.72,6.95,0.53485331483242
2017-12-19,2681.47,10.03,93.58,130.69,7.01,-0.3235519788593535
2017-12-20,2679.25,9.72,92.86,133.15,6.99,-0.0828246999249518
2017-12-21,2684.57,9.62,92.21,132.63,6.66,0.1983661548850703
2017-12-22,2683.34,9.9,94.9,134.4,6.66,-0.04582789284942958
2017-12-22,2683.34,9.9,94.9,134.4,6.66,0.0
2017-12-26,2680.5,10.25,97.56,135.6,6.62,-0.10589429458703715
2017-12-27,2682.62,10.47,97.08,138.43,6.64,0.07905846262701684
2017-12-28,2687.54,10.18,97.25,137.82,5.73,0.18323481522244367
2017-12-29,2673.61,11.04,100.76,137.05,5.83,-0.5196657936668189
2017-12-29,2673.61,11.04,100.76,137.05,5.83,0.0
2018-01-02,2695.81,9.77,97.36,135.37,5.64,0.8269096661866973
2018-01-03,2713.06,9.15,94.4,133.43,5.99,0.6378433382130944
2018-01-04,2723.99,9.22,94.21,131.24,6.16,0.4020568037294825
2018-01-05,2743.15,9.22,93.1,127.03,6.51,0.700917790358176
2018-01-08,2747.71,9.52,93.97,128.0,6.52,0.166094238364022
2018-01-09,2751.29,10.08,94.74,126.37,6.49,0.13020551030292105
2018-01-10,2748.23,9.82,93.7,129.12,6.25,-0.11128245067883981
2018-01-11,2767.56,9.88,92.24,126.1,6.54,0.7008997490407507
2018-01-12,2786.24,10.16,92.22,124.95,6.93,0.6726951075669084
2018-01-12,2786.24,10.16,92.22,124.95,6.93,0.0
2018-01-16,2776.42,11.66,106.49,128.65,7.02,-0.3530688627795424
2018-01-17,2802.56,11.91,102.46,136.19,7.61,0.937095716052361
2018-01-18,2798.03,12.22,103.68,131.41,7.13,-0.16176870607860264
2018-01-19,2810.3,11.27,101.59,132.28,6.9,0.43756410828246123
2018-01-22,2832.97,11.03,99.68,127.18,7.31,0.8034392098314768
2018-01-23,2839.13,11.1,98.59,122.95,7.36,0.2172035902672236
2018-01-24,2837.54,11.47,99.77,120.2,7.33,-0.05601875894072049
2018-01-25,2839.25,11.58,101.78,121.87,7.33,0.06024531651585847
2018-01-26,2872.87,11.08,98.65,117.99,8.3,1.1771597314994502
2018-01-29,2853.53,13.84,110.01,118.8,8.57,-0.6754705760662041
2018-01-30,2822.43,14.79,113.48,122.85,9.34,-1.095860831840555
2018-01-31,2823.81,13.54,108.41,121.23,9.27,0.04888208887610065
2018-02-01,2821.98,13.47,105.77,120.59,9.0,-0.06482706810167338
2018-02-02,2762.13,17.31,125.51,126.45,11.55,-2.143664501131662
2018-02-05,2648.94,37.32,177.34,117.33,18.53,-4.184256124518214
2018-02-06,2695.14,29.98,161.12,129.61,19.4,1.7290591086863922
2018-02-07,2681.66,27.73,159.03,136.9,19.49,-0.5014145306667626
2018-02-08,2581.0,33.46,180.61,130.92,23.55,-3.8259085020510715
2018-02-09,2619.55,29.06,167.28,128.51,24.08,1.48256265596341
2018-02-12,2656.0,25.61,140.8,148.02,24.46,1.3818684318076369
2018-02-13,2662.94,24.97,136.58,143.07,24.37,0.2609543983683735
2018-02-14,2698.63,19.26,124.49,127.84,24.78,1.3313461230303598
2018-02-15,2731.2,19.13,122.76,131.67,24.91,1.1996836229864198
2018-02-16,2732.22,19.46,121.2,137.8,24.91,0.03733924947562478
2018-02-16,2732.22,19.46,121.2,137.8,24.91,0.0
2018-02-20,2716.26,20.6,122.58,131.63,24.96,-0.5858531424820396
2018-02-21,2701.33,20.02,125.73,130.03,24.87,-0.5511689809002754
2018-02-22,2703.96,18.72,116.98,134.31,24.86,0.09731208529212047
2018-02-23,2747.3,16.49,110.19,139.2,25.46,1.590124602558474
2018-02-26,2779.6,15.8,107.68,131.72,25.79,1.1688421260557076
2018-02-27,2744.28,18.59,119.5,132.27,25.88,-1.2788286983879777
2018-02-28,2713.83,19.85,121.7,138.95,26.08,-1.1157824195769546
2018-03-01,2677.67,22.47,128.14,136.54,26.2,-1.3413907890662753
2018-03-02,2691.25,19.59,114.78,127.48,26.24,0.5058756308712583
2018-03-05,2720.94,18.73,109.66,130.12,26.56,1.097163914490453
2018-03-06,2728.12,18.36,104.61,128.41,25.47,0.26353184422145337
2018-03-07,2726.8,17.76,99.49,128.17,20.9,-0.04839667770615435
2018-03-08,2738.97,16.54,96.92,129.62,19.99,0.4453176811945213
2018-03-09,2786.57,14.64,99.71,127.79,20.81,1.7229511513169882
2018-03-12,2783.02,15.78,104.94,141.98,16.06,-0.12747798242772498
2018-03-13,2765.31,16.35,107.04,140.43,15.43,-0.6383924585162931
2018-03-14,2749.48,17.23,110.29,141.66,14.75,-0.5740941532718953
2018-03-15,2747.33,16.59,109.28,146.55,14.72,-0.07822719394124938
2018-03-16,2752.01,15.8,106.49,147.35,13.98,0.17020228353889483
2018-03-19,2712.92,19.02,112.92,143.96,14.24,-1.4306008195445936
2018-03-20,2716.94,18.2,107.13,139.52,14.26,0.14807014304161872
2018-03-21,2711.93,17.86,106.6,133.69,14.13,-0.18456884848011978
2018-03-22,2643.69,23.34,125.12,131.52,16.61,-2.548489001614073
2018-03-23,2588.26,24.87,129.82,130.79,18.22,-2.1189833248420764
2018-03-26,2658.55,21.03,113.08,128.96,19.75,2.679502611263216
2018-03-27,2612.62,22.5,118.61,128.65,20.16,-1.7427312133270447
2018-03-28,2605.0,22.87,114.02,128.33,19.67,-0.29208740450646015
2018-03-29,2640.87,19.97,103.32,119.34,19.75,1.3675733119263356
2018-03-29,2640.87,19.97,103.32,119.34,19.75,0.0
2018-04-02,2581.88,23.62,111.67,119.68,20.82,-2.2590592580476767
2018-04-03,2614.45,21.1,102.06,118.38,21.21,1.2535934603553565
2018-04-04,2644.69,20.06,95.44,119.23,21.22,1.1500105825438875
2018-04-05,2662.84,18.94,92.21,121.51,21.31,0.6839366240059898
2018-04-06,2604.47,21.49,98.6,122.39,22.62,-2.216402280202734
2018-04-09,2613.16,21.77,100.24,119.9,22.62,0.3331017352751162
2018-04-10,2656.87,20.47,98.21,121.25,22.54,1.6588521255114927
2018-04-11,2642.19,20.24,100.02,122.27,22.63,-0.5540619488903828
2018-04-12,2663.99,18.49,98.08,122.29,22.68,0.8216880187239336
2018-04-13,2656.3,17.41,93.94,126.0,22.64,-0.2890821874502216
2018-04-16,2677.84,16.56,93.22,131.47,22.82,0.8076322362107757
2018-04-17,2706.39,15.25,89.59,130.57,23.08,1.0605144127271393
2018-04-18,2708.64,15.6,92.41,146.26,22.54,0.08310203745819628
2018-04-19,2693.13,15.96,95.38,138.2,22.61,-0.5742577941307845
2018-04-20,2670.14,16.88,99.21,133.07,22.78,-0.857318047104584
2018-04-23,2670.29,16.34,96.87,126.48,20.96,0.005617525182039568
2018-04-24,2634.56,18.02,100.81,126.5,20.18,-1.3470895618345118
2018-04-25,2639.4,17.84,97.8,124.29,17.88,0.18354334726678417
2018-04-26,2666.94,16.24,90.71,127.08,17.33,1.0380129158368219
2018-04-27,2669.91,15.41,92.15,128.4,17.31,0.11130162199066156
2018-04-30,2648.05,15.93,94.3,130.77,17.0,-0.8221243907144358
2018-05-01,2654.8,15.49,89.97,128.21,15.03,0.25458022179105094
2018-05-02,2635.67,15.97,93.79,122.42,14.64,-0.7231903167589714
2018-05-03,2629.73,15.9,91.07,126.79,14.03,-0.22562397993906033
2018-05-04,2663.42,14.77,88.12,127.37,14.49,1.272983193382955
2018-05-07,2672.63,14.75,90.71,123.04,12.41,0.3451995069662222
2018-05-08,2671.92,14.71,89.5,125.1,12.34,-0.026569121971978242
2018-05-09,2697.79,13.42,93.89,126.05,11.42,0.9635604216150478
2018-05-10,2723.07,13.23,93.02,129.35,11.63,0.9327000979503942
2018-05-11,2727.72,12.65,90.03,129.35,11.29,0.1706175115176048
2018-05-14,2730.13,12.93,92.62,133.97,11.25,0.08831316934816184
2018-05-15,2711.45,14.63,99.18,136.76,11.21,-0.6865679959648896
2018-05-16,2722.46,13.42,94.79,134.45,10.8,0.40523361876279773
2018-05-17,2720.13,13.43,93.48,134.78,10.8,-0.08562100552650634
2018-05-18,2712.97,13.42,94.76,133.32,10.65,-0.26356975373117936
2018-05-21,2733.01,13.08,91.04,134.02,10.57,0.7359590175901056
2018-05-22,2724.44,13.22,90.47,134.61,10.62,-0.31406635129493404
2018-05-23,2733.29,12.58,89.8,135.61,9.48,0.3243109408800207
2018-05-24,2727.76,12.53,90.64,139.24,9.46,-0.20252522464269634
2018-05-25,2721.33,13.22,93.78,140.78,8.77,-0.23600281824850003
2018-05-25,2721.33,13.22,93.78,140.78,8.77,0.0
2018-05-29,2689.86,17.02,108.67,141.84,9.6,-1.1631583739263907
2018-05-30,2724.01,14.94,99.08,143.89,10.2,1.2615911702766043
2018-05-31,2705.27,15.43,100.63,140.07,10.47,-0.69033368781207
2018-06-01,2734.62,13.46,93.3,134.53,10.8,1.079076407564197
2018-06-04,2746.87,12.74,90.83,132.7,10.91,0.4469595089461682
2018-06-05,2748.8,12.4,89.84,132.58,10.09,0.07023711683356189
2018-06-06,2772.35,11.64,88.12,136.57,10.41,0.853088317566569
2018-06-07,2770.37,12.13,91.28,133.84,10.41,-0.07144506972109346
2018-06-08,2779.03,12.18,93.49,133.11,9.89,0.31210606659344703
2018-06-11,2782.0,12.35,94.54,138.93,9.44,0.10681475490628696
2018-06-12,2786.85,12.34,95.71,142.82,9.43,0.17418322369011133
2018-06-13,2775.63,12.94,100.01,141.74,9.48,-0.4034177279463059
2018-06-14,2782.49,12.12,98.21,142.39,9.1,0.24684618120292837
2018-06-15,2779.66,11.98,101.66,140.92,8.93,-0.10175922059649557
2018-06-18,2773.75,12.31,99.87,140.92,8.96,-0.2128422800086842
2018-06-19,2762.59,13.35,104.13,139.35,9.02,-0.4031549765965106
2018-06-20,2767.32,12.79,98.51,140.82,8.69,0.1710697336312203
2018-06-21,2749.76,14.64,107.45,139.94,9.06,-0.6365707692292354
2018-06-22,2754.88,13.77,102.49,140.54,9.04,0.18602493447316099
2018-06-25,2717.07,17.33,114.32,134.66,10.14,-1.3819790665146472
2018-06-26,2723.06,15.92,107.52,134.92,10.12,0.22021541473088704
2018-06-27,2699.63,17.91,112.75,131.3,9.7,-0.8641521386801524
2018-06-28,2716.31,16.85,108.88,136.34,8.8,0.6159615039220663
2018-06-29,2718.37,16.09,105.97,141.72,8.45,0.07580943491275485
2018-07-02,2726.71,15.6,104.8,140.89,7.67,0.30633182696388056
2018-07-03,2713.22,16.14,108.5,134.57,7.57,-0.4959632808581322
2018-07-03,2713.22,16.14,108.5,134.57,7.57,0.0
2018-07-05,2736.61,14.97,103.22,139.86,8.07,0.8583806694084265
2018-07-06,2759.82,13.37,95.74,141.02,8.03,0.8445532084704199
2018-07-09,2784.17,12.69,94.16,138.96,8.6,0.8784343615273702
2018-07-10,2793.84,12.64,91.96,139.26,8.63,0.34671897996766143
2018-07-11,2774.02,13.63,104.5,136.85,8.92,-0.7119461953973613
2018-07-12,2798.29,12.58,100.82,138.22,9.31,0.8710984661528809
2018-07-13,2801.31,12.18,99.81,142.48,9.26,0.10786485794734958
2018-07-16,2798.43,12.83,100.95,148.16,9.25,-0.1028619276585639
2018-07-17,2809.55,12.06,98.56,149.58,9.34,0.3965782536343808
2018-07-18,2815.62,12.1,98.08,154.25,9.34,0.2158157835582412
2018-07-19,2804.49,12.87,100.58,150.98,9.35,-0.39607817464154277
2018-07-20,2801.83,12.86,102.76,152.72,9.33,-0.09489291369751975
2018-07-23,2806.98,12.62,102.04,153.78,8.96,0.1836397184893872
2018-07-24,2820.4,12.41,98.68,145.94,9.05,0.47695465529177933
2018-07-25,2846.07,12.29,94.2,145.09,8.42,0.9060376426541358
2018-07-26,2837.44,12.14,91.66,142.18,8.48,-0.30368580797846917
2018-07-27,2818.82,13.03,97.15,144.57,8.33,-0.6583879546122514
2018-07-30,2802.6,14.26,101.41,141.57,8.36,-0.5770799909402402
2018-07-31,2816.29,12.83,94.13,144.49,8.47,0.48728581939806326
2018-08-01,2813.36,13.15,95.28,142.77,8.45,-0.10409173801414606
2018-08-02,2827.22,12.19,91.66,143.83,8.53,0.4914398127409042
2018-08-03,2840.35,11.64,86.6,146.19,8.19,0.46333873211502113
2018-08-06,2850.4,11.27,84.66,142.01,7.82,0.3532051293110495
2018-08-07,2858.45,10.93,83.21,138.94,7.26,0.28201845679715165
2018-08-08,2857.7,10.85,84.42,139.84,7.16,-0.02624143888119613
2018-08-09,2853.58,11.27,88.69,138.61,6.8,-0.144275914144179
2018-08-10,2833.28,13.16,99.07,149.2,6.77,-0.7139295225622618
2018-08-13,2821.93,14.78,107.78,159.03,6.87,-0.40140031013779487
2018-08-14,2839.96,13.31,100.34,152.41,7.2,0.6368919546678298
2018-08-15,2818.37,14.64,111.13,148.4,7.53,-0.7631263915857994
2018-08-16,2840.69,13.45,103.49,148.45,7.98,0.7888276759113128
2018-08-17,2850.13,12.64,101.81,146.01,7.92,0.331762686521854
2018-08-20,2857.05,12.49,100.77,145.55,7.95,0.2425016695182756
2018-08-21,2862.96,12.86,101.56,144.7,7.95,0.20664306891217007
2018-08-22,2861.82,12.25,95.72,143.75,7.8,-0.03982685850175957
2018-08-23,2856.98,12.41,95.92,147.38,7.13,-0.16926632005294404
2018-08-24,2874.69,11.99,93.95,148.2,7.39,0.6179719474590772
2018-08-27,2896.74,12.16,93.39,144.85,7.57,0.7641124395724228
2018-08-28,2897.52,12.5,92.31,140.88,7.31,0.026923196567344022
2018-08-29,2914.04,12.25,91.1,140.76,7.46,0.5685235804660677
2018-08-30,2901.13,13.53,95.11,141.82,7.63,-0.4440118245784964
2018-08-31,2901.52,12.86,92.73,146.91,7.45,0.013442134217546059
2018-08-31,2901.52,12.86,92.73,146.91,7.45,0.0
2018-09-04,2896.72,13.16,95.23,142.18,7.31,-0.1655675203683984
2018-09-05,2888.6,13.91,97.94,142.22,7.24,-0.2807106722542491
2018-09-06,2878.05,14.65,101.36,140.56,7.26,-0.3658974194848502
2018-09-07,2871.68,14.88,102.38,145.87,7.31,-0.2215757124654065
2018-09-10,2877.13,14.16,100.38,144.88,7.31,0.18960451407243312
2018-09-11,2887.89,13.22,96.44,147.88,6.94,0.3732862156378708
2018-09-12,2888.92,13.14,97.24,148.75,6.82,0.035659819551439806
2018-09-13,2904.18,12.37,91.06,150.64,6.72,0.5268348654683924
2018-09-14,2904.98,12.07,88.07,151.59,6.2,0.027542708586353853
2018-09-17,2888.8,13.68,96.34,150.95,5.85,-0.5585314617480499
2018-09-18,2904.31,12.79,92.49,151.37,6.06,0.5354649595431229
2018-09-19,2907.95,11.75,88.18,145.19,6.01,0.12525249991826695
2018-09-20,2930.75,11.8,87.31,144.84,6.57,0.7809997394075652
2018-09-21,2929.67,11.68,90.2,141.55,6.58,-0.036857427018063466
2018-09-24,2919.37,12.2,91.51,138.84,6.62,-0.35219491222055666
2018-09-25,2915.56,12.42,91.07,137.68,6.23,-0.13059284486635184
2018-09-26,2905.97,12.89,91.56,140.98,5.72,-0.32946695026326334
2018-09-27,2914.0,12.41,87.66,142.1,5.78,0.2759466146894934
2018-09-28,2913.98,12.12,87.31,144.43,5.4,-0.0006863441535533463
2018-10-01,2924.59,12.0,86.97,141.52,5.31,0.36344555873070566
2018-10-02,2923.43,12.05,88.12,137.98,5.31,-0.03967154747124362
2018-10-03,2925.51,11.61,85.8,136.33,5.3,0.07112400153475562
2018-10-04,2901.61,14.22,99.44,136.73,6.05,-0.8203069104388573
2018-10-05,2885.57,14.82,102.63,130.28,6.2,-0.5543301253226848
2018-10-08,2884.43,15.69,102.74,129.64,6.14,-0.03951473188331464
2018-10-09,2880.34,15.95,103.92,128.98,6.12,-0.14189640475695234
2018-10-10,2785.68,22.96,135.61,127.65,12.84,-3.3416333989061715
2018-10-11,2728.37,24.98,129.3,130.85,14.86,-2.078764746357497
2018-10-12,2767.13,21.31,124.81,125.51,15.48,1.4106320709680948
2018-10-15,2750.79,21.3,118.78,128.32,15.59,-0.5922538841602318
2018-10-16,2809.92,17.62,111.78,132.15,17.14,2.1267870038650147
2018-10-17,2809.21,17.4,109.28,130.65,17.03,-0.025270816079308065
2018-10-18,2768.78,20.06,116.82,125.96,17.76,-1.449651506164546
2018-10-19,2767.78,19.89,114.95,124.94,17.54,-0.03612351391023696
2018-10-22,2755.88,19.64,112.15,125.68,17.6,-0.4308743988789517
2018-10-23,2740.69,20.71,108.71,126.54,17.67,-0.5527097324213361
2018-10-24,2656.1,25.23,118.58,128.91,20.68,-3.135083200711912
2018-10-25,2705.57,24.22,113.91,125.26,21.6,1.845372947933219
2018-10-26,2658.69,24.16,110.49,121.7,22.44,-1.7479090705260276
2018-10-29,2641.25,24.7,110.39,120.83,22.52,-0.658123033377329
2018-10-30,2682.63,23.35,106.08,118.11,23.09,1.5545366655688744
2018-10-31,2711.74,21.23,102.9,117.64,23.37,1.0792838671999128
2018-11-01,2740.37,19.34,99.57,118.28,23.64,1.0502452503904893
