,Instrument,Company Common Name,Date,Price Close,Close Price
19625,0981.HK,,2022-06-24T00:00:00Z,17.94,17.94
19626,0981.HK,,2022-06-27T00:00:00Z,18.56,18.56
19627,0981.HK,,2022-06-28T00:00:00Z,18.86,18.86
19628,0981.HK,,2022-06-29T00:00:00Z,18.48,18.48
19629,0981.HK,,2022-06-30T00:00:00Z,18.18,18.18
19630,0981.HK,,2022-07-04T00:00:00Z,17.6,17.6
19631,0981.HK,,2022-07-05T00:00:00Z,17.6,17.6
19632,0981.HK,,2022-07-06T00:00:00Z,17.18,17.18
19633,0981.HK,,2022-07-07T00:00:00Z,17.3,17.3
19634,0981.HK,,2022-07-08T00:00:00Z,17.5,17.5
19635,0981.HK,,2022-07-11T00:00:00Z,17.1,17.1
19636,0981.HK,,2022-07-12T00:00:00Z,16.52,16.52
19637,0981.HK,,2022-07-13T00:00:00Z,16.18,16.18
19638,0981.HK,,2022-07-14T00:00:00Z,16.14,16.14
19639,0981.HK,,2022-07-15T00:00:00Z,15.9,15.9
19640,0981.HK,,2022-07-18T00:00:00Z,16.58,16.58
19641,0981.HK,,2022-07-19T00:00:00Z,16.38,16.38
19642,0981.HK,,2022-07-20T00:00:00Z,16.58,16.58
19643,0981.HK,,2022-07-21T00:00:00Z,16.62,16.62
19644,0981.HK,,2022-07-22T00:00:00Z,16.9,16.9
19645,0981.HK,,2022-07-25T00:00:00Z,17.2,17.2
19646,0981.HK,,2022-07-26T00:00:00Z,17.0,17.0
19647,0981.HK,,2022-07-27T00:00:00Z,16.62,16.62
19648,0981.HK,,2022-07-28T00:00:00Z,16.74,16.74
19649,0981.HK,,2022-07-29T00:00:00Z,16.38,16.38
19650,0981.HK,,2022-08-01T00:00:00Z,16.1,16.1
19651,0981.HK,,2022-08-02T00:00:00Z,15.54,15.54
19652,0981.HK,,2022-08-03T00:00:00Z,16.18,16.18
19653,0981.HK,,2022-08-04T00:00:00Z,16.72,16.72
19654,0981.HK,,2022-08-05T00:00:00Z,17.9,17.9
19655,0981.HK,,2022-08-08T00:00:00Z,17.54,17.54
19656,0981.HK,,2022-08-09T00:00:00Z,17.5,17.5
19657,0981.HK,,2022-08-10T00:00:00Z,17.14,17.14
19658,0981.HK,,2022-08-11T00:00:00Z,17.72,17.72
19659,0981.HK,,2022-08-12T00:00:00Z,17.08,17.08
19660,0981.HK,,2022-08-15T00:00:00Z,16.04,16.04
19661,0981.HK,,2022-08-16T00:00:00Z,15.86,15.86
19662,0981.HK,,2022-08-17T00:00:00Z,16.04,16.04
19663,0981.HK,,2022-08-18T00:00:00Z,15.84,15.84
19664,0981.HK,,2022-08-19T00:00:00Z,15.86,15.86
19665,0981.HK,,2022-08-22T00:00:00Z,15.72,15.72
19666,0981.HK,,2022-08-23T00:00:00Z,15.58,15.58
19667,0981.HK,,2022-08-24T00:00:00Z,15.28,15.28
19668,0981.HK,,2022-08-25T00:00:00Z,15.74,15.74
19669,0981.HK,,2022-08-26T00:00:00Z,15.62,15.62
19670,0981.HK,,2022-08-29T00:00:00Z,15.3,15.3
19671,0981.HK,,2022-08-30T00:00:00Z,15.42,15.42
19672,0981.HK,,2022-08-31T00:00:00Z,15.8,15.8
19673,0981.HK,,2022-09-01T00:00:00Z,15.8,15.8
19674,0981.HK,,2022-09-02T00:00:00Z,15.0,15.0
19675,0981.HK,,2022-09-05T00:00:00Z,15.14,15.14
19676,0981.HK,,2022-09-06T00:00:00Z,15.5,15.5
19677,0981.HK,,2022-09-07T00:00:00Z,15.68,15.68
19678,0981.HK,,2022-09-08T00:00:00Z,15.8,15.8
19679,0981.HK,,2022-09-09T00:00:00Z,15.94,15.94
19680,0981.HK,,2022-09-13T00:00:00Z,16.12,16.12
19681,0981.HK,,2022-09-14T00:00:00Z,15.9,15.9
19682,0981.HK,,2022-09-15T00:00:00Z,16.2,16.2
19683,0981.HK,,2022-09-16T00:00:00Z,16.3,16.3
19684,0981.HK,,2022-09-19T00:00:00Z,16.06,16.06
19685,0981.HK,,2022-09-20T00:00:00Z,16.42,16.42
19686,0981.HK,,2022-09-21T00:00:00Z,16.46,16.46
19687,0981.HK,,2022-09-22T00:00:00Z,16.5,16.5
19688,0981.HK,,2022-09-23T00:00:00Z,16.46,16.46
19689,0981.HK,,2022-09-26T00:00:00Z,16.42,16.42
19690,0981.HK,,2022-09-27T00:00:00Z,16.6,16.6
19691,0981.HK,,2022-09-28T00:00:00Z,15.96,15.96
19692,0981.HK,,2022-09-29T00:00:00Z,15.98,15.98
19693,0981.HK,,2022-09-30T00:00:00Z,16.0,16.0
19694,0981.HK,,2022-10-03T00:00:00Z,16.14,16.14
19695,0981.HK,,2022-10-05T00:00:00Z,16.94,16.94
19696,0981.HK,,2022-10-06T00:00:00Z,17.0,17.0
19697,0981.HK,,2022-10-07T00:00:00Z,17.2,17.2
19698,0981.HK,,2022-10-10T00:00:00Z,16.52,16.52
19699,0981.HK,,2022-10-11T00:00:00Z,15.76,15.76
19700,0981.HK,,2022-10-12T00:00:00Z,15.6,15.6
19701,0981.HK,,2022-10-13T00:00:00Z,15.16,15.16
19702,0981.HK,,2022-10-14T00:00:00Z,15.32,15.32
19703,0981.HK,,2022-10-17T00:00:00Z,15.36,15.36
19704,0981.HK,,2022-10-18T00:00:00Z,15.8,15.8
19705,0981.HK,,2022-10-19T00:00:00Z,15.52,15.52
19706,0981.HK,,2022-10-20T00:00:00Z,15.76,15.76
19707,0981.HK,,2022-10-21T00:00:00Z,15.98,15.98
19708,0981.HK,,2022-10-24T00:00:00Z,15.4,15.4
19709,0981.HK,,2022-10-25T00:00:00Z,15.64,15.64
19710,0981.HK,,2022-10-26T00:00:00Z,16.06,16.06
19711,0981.HK,,2022-10-27T00:00:00Z,16.64,16.64
19712,0981.HK,,2022-10-28T00:00:00Z,16.1,16.1
19713,0981.HK,,2022-10-31T00:00:00Z,16.4,16.4
19714,0981.HK,,2022-11-01T00:00:00Z,16.82,16.82
19715,0981.HK,,2022-11-02T00:00:00Z,16.88,16.88
19716,0981.HK,,2022-11-03T00:00:00Z,16.34,16.34
19717,0981.HK,,2022-11-04T00:00:00Z,16.52,16.52
19718,0981.HK,,2022-11-07T00:00:00Z,16.88,16.88
19719,0981.HK,,2022-11-08T00:00:00Z,16.94,16.94
19720,0981.HK,,2022-11-09T00:00:00Z,17.08,17.08
19721,0981.HK,,2022-11-10T00:00:00Z,16.68,16.68
19722,0981.HK,,2022-11-11T00:00:00Z,16.74,16.74
19723,0981.HK,,2022-11-14T00:00:00Z,16.46,16.46
19724,0981.HK,,2022-11-15T00:00:00Z,17.94,17.94
19725,0981.HK,,2022-11-16T00:00:00Z,17.64,17.64
19726,0981.HK,,2022-11-17T00:00:00Z,17.4,17.4
19727,0981.HK,,2022-11-18T00:00:00Z,17.0,17.0
19728,0981.HK,,2022-11-21T00:00:00Z,17.0,17.0
19729,0981.HK,,2022-11-22T00:00:00Z,16.92,16.92
19730,0981.HK,,2022-11-23T00:00:00Z,16.92,16.92
19731,0981.HK,,2022-11-24T00:00:00Z,17.34,17.34
19732,0981.HK,,2022-11-25T00:00:00Z,17.04,17.04
19733,0981.HK,,2022-11-28T00:00:00Z,16.58,16.58
19734,0981.HK,,2022-11-29T00:00:00Z,17.02,17.02
19735,0981.HK,,2022-11-30T00:00:00Z,16.98,16.98
19736,0981.HK,,2022-12-01T00:00:00Z,16.66,16.66
19737,0981.HK,,2022-12-02T00:00:00Z,15.76,15.76
19738,0981.HK,,2022-12-05T00:00:00Z,16.12,16.12
19739,0981.HK,,2022-12-06T00:00:00Z,16.16,16.16
19740,0981.HK,,2022-12-07T00:00:00Z,16.34,16.34
19741,0981.HK,,2022-12-08T00:00:00Z,16.5,16.5
19742,0981.HK,,2022-12-09T00:00:00Z,16.9,16.9
19743,0981.HK,,2022-12-12T00:00:00Z,16.58,16.58
19744,0981.HK,,2022-12-13T00:00:00Z,18.18,18.18
19745,0981.HK,,2022-12-14T00:00:00Z,17.52,17.52
19746,0981.HK,,2022-12-15T00:00:00Z,17.54,17.54
19747,0981.HK,,2022-12-16T00:00:00Z,17.52,17.52
19748,0981.HK,,2022-12-19T00:00:00Z,17.14,17.14
19749,0981.HK,,2022-12-20T00:00:00Z,16.66,16.66
19750,0981.HK,,2022-12-21T00:00:00Z,16.8,16.8
19751,0981.HK,,2022-12-22T00:00:00Z,17.02,17.02
19752,0981.HK,,2022-12-23T00:00:00Z,16.74,16.74
19753,0981.HK,,2022-12-28T00:00:00Z,16.92,16.92
19754,0981.HK,,2022-12-29T00:00:00Z,16.52,16.52
19755,0981.HK,,2022-12-30T00:00:00Z,16.72,16.72
19756,0981.HK,,2023-01-03T00:00:00Z,16.82,16.82
19757,0981.HK,,2023-01-04T00:00:00Z,16.96,16.96
19758,0981.HK,,2023-01-05T00:00:00Z,16.94,16.94
19759,0981.HK,,2023-01-06T00:00:00Z,16.9,16.9
19760,0981.HK,,2023-01-09T00:00:00Z,17.4,17.4
19761,0981.HK,,2023-01-10T00:00:00Z,17.52,17.52
19762,0981.HK,,2023-01-11T00:00:00Z,17.18,17.18
19763,0981.HK,,2023-01-12T00:00:00Z,17.14,17.14
19764,0981.HK,,2023-01-13T00:00:00Z,17.18,17.18
19765,0981.HK,,2023-01-16T00:00:00Z,17.32,17.32
19766,0981.HK,,2023-01-17T00:00:00Z,17.48,17.48
19767,0981.HK,,2023-01-18T00:00:00Z,17.66,17.66
19768,0981.HK,,2023-01-19T00:00:00Z,17.5,17.5
19769,0981.HK,,2023-01-20T00:00:00Z,17.8,17.8
19770,0981.HK,,2023-01-26T00:00:00Z,18.4,18.4
19771,0981.HK,,2023-01-27T00:00:00Z,18.32,18.32
19772,0981.HK,,2023-01-30T00:00:00Z,17.4,17.4
19773,0981.HK,,2023-01-31T00:00:00Z,17.24,17.24
19774,0981.HK,,2023-02-01T00:00:00Z,17.72,17.72
19775,0981.HK,,2023-02-02T00:00:00Z,17.84,17.84
19776,0981.HK,,2023-02-03T00:00:00Z,17.68,17.68
19777,0981.HK,,2023-02-06T00:00:00Z,17.22,17.22
19778,0981.HK,,2023-02-07T00:00:00Z,17.48,17.48
19779,0981.HK,,2023-02-08T00:00:00Z,17.42,17.42
19780,0981.HK,,2023-02-09T00:00:00Z,18.02,18.02
19781,0981.HK,,2023-02-10T00:00:00Z,17.24,17.24
19782,0981.HK,,2023-02-13T00:00:00Z,17.06,17.06
19783,0981.HK,,2023-02-14T00:00:00Z,17.04,17.04
19784,0981.HK,,2023-02-15T00:00:00Z,17.0,17.0
19785,0981.HK,,2023-02-16T00:00:00Z,16.74,16.74
19786,0981.HK,,2023-02-17T00:00:00Z,16.6,16.6
19787,0981.HK,,2023-02-20T00:00:00Z,16.7,16.7
19788,0981.HK,,2023-02-21T00:00:00Z,16.68,16.68
19789,0981.HK,,2023-02-22T00:00:00Z,16.54,16.54
19790,0981.HK,,2023-02-23T00:00:00Z,16.5,16.5
19791,0981.HK,,2023-02-24T00:00:00Z,16.52,16.52
19792,0981.HK,,2023-02-27T00:00:00Z,16.12,16.12
19793,0981.HK,,2023-02-28T00:00:00Z,16.04,16.04
19794,0981.HK,,2023-03-01T00:00:00Z,16.4,16.4
19795,0981.HK,,2023-03-02T00:00:00Z,16.56,16.56
19796,0981.HK,,2023-03-03T00:00:00Z,16.88,16.88
19797,0981.HK,,2023-03-06T00:00:00Z,16.72,16.72
19798,0981.HK,,2023-03-07T00:00:00Z,16.68,16.68
19799,0981.HK,,2023-03-08T00:00:00Z,16.5,16.5
19800,0981.HK,,2023-03-09T00:00:00Z,16.48,16.48
19801,0981.HK,,2023-03-10T00:00:00Z,15.7,15.7
19802,0981.HK,,2023-03-13T00:00:00Z,16.1,16.1
19803,0981.HK,,2023-03-14T00:00:00Z,17.22,17.22
19804,0981.HK,,2023-03-15T00:00:00Z,17.52,17.52
19805,0981.HK,,2023-03-16T00:00:00Z,17.28,17.28
19806,0981.HK,,2023-03-17T00:00:00Z,18.94,18.94
19807,0981.HK,,2023-03-20T00:00:00Z,18.62,18.62
19808,0981.HK,,2023-03-21T00:00:00Z,18.72,18.72
19809,0981.HK,,2023-03-22T00:00:00Z,18.38,18.38
19810,0981.HK,,2023-03-23T00:00:00Z,18.68,18.68
19811,0981.HK,,2023-03-24T00:00:00Z,17.94,17.94
19812,0981.HK,,2023-03-27T00:00:00Z,17.7,17.7
19813,0981.HK,,2023-03-28T00:00:00Z,17.68,17.68
19814,0981.HK,,2023-03-29T00:00:00Z,17.86,17.86
19815,0981.HK,,2023-03-30T00:00:00Z,18.26,18.26
19816,0981.HK,,2023-03-31T00:00:00Z,18.6,18.6
19817,0981.HK,,2023-04-03T00:00:00Z,20.0,20.0
19818,0981.HK,,2023-04-04T00:00:00Z,20.85,20.85
19819,0981.HK,,2023-04-06T00:00:00Z,22.45,22.45
19820,0981.HK,,2023-04-11T00:00:00Z,21.8,21.8
19821,0981.HK,,2023-04-12T00:00:00Z,23.05,23.05
19822,0981.HK,,2023-04-13T00:00:00Z,22.3,22.3
19823,0981.HK,,2023-04-14T00:00:00Z,23.9,23.9
19824,0981.HK,,2023-04-17T00:00:00Z,24.65,24.65
19825,0981.HK,,2023-04-18T00:00:00Z,23.7,23.7
19826,0981.HK,,2023-04-19T00:00:00Z,24.1,24.1
19827,0981.HK,,2023-04-20T00:00:00Z,25.6,25.6
19828,0981.HK,,2023-04-21T00:00:00Z,23.25,23.25
19829,0981.HK,,2023-04-24T00:00:00Z,23.0,23.0
19830,0981.HK,,2023-04-25T00:00:00Z,21.7,21.7
19831,0981.HK,,2023-04-26T00:00:00Z,21.6,21.6
19832,0981.HK,,2023-04-27T00:00:00Z,21.65,21.65
19833,0981.HK,,2023-04-28T00:00:00Z,22.55,22.55
19834,0981.HK,,2023-05-02T00:00:00Z,22.5,22.5
19835,0981.HK,,2023-05-03T00:00:00Z,21.8,21.8
19836,0981.HK,,2023-05-04T00:00:00Z,21.5,21.5
19837,0981.HK,,2023-05-05T00:00:00Z,20.95,20.95
19838,0981.HK,,2023-05-08T00:00:00Z,20.8,20.8
19839,0981.HK,,2023-05-09T00:00:00Z,19.26,19.26
19840,0981.HK,,2023-05-10T00:00:00Z,19.68,19.68
19841,0981.HK,,2023-05-11T00:00:00Z,20.15,20.15
19842,0981.HK,,2023-05-12T00:00:00Z,20.2,20.2
19843,0981.HK,,2023-05-15T00:00:00Z,20.5,20.5
19844,0981.HK,,2023-05-16T00:00:00Z,20.4,20.4
19845,0981.HK,,2023-05-17T00:00:00Z,20.4,20.4
19846,0981.HK,,2023-05-18T00:00:00Z,21.0,21.0
19847,0981.HK,,2023-05-19T00:00:00Z,20.8,20.8
19848,0981.HK,,2023-05-22T00:00:00Z,21.05,21.05
19849,0981.HK,,2023-05-23T00:00:00Z,19.7,19.7
19850,0981.HK,,2023-05-24T00:00:00Z,19.68,19.68
19851,0981.HK,,2023-05-25T00:00:00Z,19.46,19.46
19852,0981.HK,,2023-05-29T00:00:00Z,20.0,20.0
19853,0981.HK,,2023-05-30T00:00:00Z,19.92,19.92
19854,0981.HK,,2023-05-31T00:00:00Z,20.3,20.3
19855,0981.HK,,2023-06-01T00:00:00Z,19.9,19.9
19856,0981.HK,,2023-06-02T00:00:00Z,19.94,19.94
19857,0981.HK,,2023-06-05T00:00:00Z,21.2,21.2
19858,0981.HK,,2023-06-06T00:00:00Z,21.2,21.2
19859,0981.HK,,2023-06-07T00:00:00Z,21.7,21.7
19860,0981.HK,,2023-06-08T00:00:00Z,21.3,21.3
19861,0981.HK,,2023-06-09T00:00:00Z,21.15,21.15
19862,0981.HK,,2023-06-12T00:00:00Z,21.5,21.5
19863,0981.HK,,2023-06-13T00:00:00Z,22.5,22.5
19864,0981.HK,,2023-06-14T00:00:00Z,22.65,22.65
19865,0981.HK,,2023-06-15T00:00:00Z,22.75,22.75
19866,0981.HK,,2023-06-16T00:00:00Z,22.55,22.55
19867,0981.HK,,2023-06-19T00:00:00Z,22.45,22.45
19868,0981.HK,,2023-06-20T00:00:00Z,21.15,21.15
19869,0981.HK,,2023-06-21T00:00:00Z,20.45,20.45
19870,0981.HK,,2023-06-23T00:00:00Z,20.1,20.1
19871,0981.HK,,2023-06-26T00:00:00Z,19.92,19.92
19872,0981.HK,,2023-06-27T00:00:00Z,20.7,20.7
19873,0981.HK,,2023-06-28T00:00:00Z,20.6,20.6
19874,0981.HK,,2023-06-29T00:00:00Z,20.4,20.4
19875,0981.HK,,2023-06-30T00:00:00Z,20.4,20.4
19876,0981.HK,,2023-07-03T00:00:00Z,20.6,20.6
19877,0981.HK,,2023-07-04T00:00:00Z,20.8,20.8
19878,0981.HK,,2023-07-05T00:00:00Z,20.25,20.25
19879,0981.HK,,2023-07-06T00:00:00Z,19.88,19.88
19880,0981.HK,,2023-07-07T00:00:00Z,19.7,19.7
19881,0981.HK,,2023-07-10T00:00:00Z,19.64,19.64
19882,0981.HK,,2023-07-11T00:00:00Z,19.8,19.8
19883,0981.HK,,2023-07-12T00:00:00Z,19.6,19.6
19884,0981.HK,,2023-07-13T00:00:00Z,19.86,19.86
19885,0981.HK,,2023-07-14T00:00:00Z,20.15,20.15
19886,0981.HK,,2023-07-14T00:00:00Z,20.15,20.15
19887,0981.HK,,2023-07-18T00:00:00Z,19.62,19.62
19888,0981.HK,,2023-07-19T00:00:00Z,19.38,19.38
19889,0981.HK,,2023-07-20T00:00:00Z,19.26,19.26
19890,0981.HK,,2023-07-21T00:00:00Z,19.02,19.02
19891,0981.HK,,2023-07-24T00:00:00Z,18.48,18.48
19892,0981.HK,,2023-07-25T00:00:00Z,18.92,18.92
19893,0981.HK,,2023-07-26T00:00:00Z,18.92,18.92
19894,0981.HK,,2023-07-27T00:00:00Z,19.1,19.1
19895,0981.HK,,2023-07-28T00:00:00Z,19.62,19.62
19896,0981.HK,,2023-07-31T00:00:00Z,19.68,19.68
19897,0981.HK,,2023-08-01T00:00:00Z,19.26,19.26
19898,0981.HK,,2023-08-02T00:00:00Z,18.92,18.92
19899,0981.HK,,2023-08-03T00:00:00Z,18.8,18.8
19900,0981.HK,,2023-08-04T00:00:00Z,18.72,18.72
19901,0981.HK,,2023-08-07T00:00:00Z,18.62,18.62
19902,0981.HK,,2023-08-08T00:00:00Z,18.46,18.46
19903,0981.HK,,2023-08-09T00:00:00Z,18.58,18.58
19904,0981.HK,,2023-08-10T00:00:00Z,18.48,18.48
19905,0981.HK,,2023-08-11T00:00:00Z,18.1,18.1
19906,0981.HK,,2023-08-14T00:00:00Z,17.64,17.64
19907,0981.HK,,2023-08-15T00:00:00Z,17.7,17.7
19908,0981.HK,,2023-08-16T00:00:00Z,17.5,17.5
19909,0981.HK,,2023-08-17T00:00:00Z,17.7,17.7
19910,0981.HK,,2023-08-18T00:00:00Z,17.64,17.64
19911,0981.HK,,2023-08-21T00:00:00Z,17.04,17.04
19912,0981.HK,,2023-08-22T00:00:00Z,17.44,17.44
19913,0981.HK,,2023-08-23T00:00:00Z,17.38,17.38
19914,0981.HK,,2023-08-24T00:00:00Z,18.16,18.16
19915,0981.HK,,2023-08-25T00:00:00Z,17.76,17.76
19916,0981.HK,,2023-08-28T00:00:00Z,17.8,17.8
19917,0981.HK,,2023-08-29T00:00:00Z,19.08,19.08
19918,0981.HK,,2023-08-30T00:00:00Z,19.22,19.22
19919,0981.HK,,2023-08-31T00:00:00Z,19.7,19.7
19920,0981.HK,,2023-09-04T00:00:00Z,21.85,21.85
19921,0981.HK,,2023-09-05T00:00:00Z,20.95,20.95
19922,0981.HK,,2023-09-06T00:00:00Z,21.45,21.45
19923,0981.HK,,2023-09-07T00:00:00Z,19.82,19.82
19924,0981.HK,,2023-09-07T00:00:00Z,19.82,19.82
19925,0981.HK,,2023-09-11T00:00:00Z,20.05,20.05
19926,0981.HK,,2023-09-12T00:00:00Z,19.82,19.82
19927,0981.HK,,2023-09-13T00:00:00Z,19.82,19.82
19928,0981.HK,,2023-09-14T00:00:00Z,19.82,19.82
19929,0981.HK,,2023-09-15T00:00:00Z,19.9,19.9
19930,0981.HK,,2023-09-18T00:00:00Z,18.88,18.88
19931,0981.HK,,2023-09-19T00:00:00Z,19.3,19.3
19932,0981.HK,,2023-09-20T00:00:00Z,19.06,19.06
19933,0981.HK,,2023-09-21T00:00:00Z,19.08,19.08
19934,0981.HK,,2023-09-22T00:00:00Z,19.52,19.52
19935,0981.HK,,2023-09-25T00:00:00Z,19.8,19.8
19936,0981.HK,,2023-09-26T00:00:00Z,19.34,19.34
19937,0981.HK,,2023-09-27T00:00:00Z,19.58,19.58
19938,0981.HK,,2023-09-28T00:00:00Z,19.8,19.8
19939,0981.HK,,2023-09-29T00:00:00Z,20.05,20.05
19940,0981.HK,,2023-10-03T00:00:00Z,19.7,19.7
19941,0981.HK,,2023-10-04T00:00:00Z,19.36,19.36
19942,0981.HK,,2023-10-05T00:00:00Z,19.22,19.22
19943,0981.HK,,2023-10-06T00:00:00Z,19.2,19.2
19944,0981.HK,,2023-10-09T00:00:00Z,19.48,19.48
19945,0981.HK,,2023-10-10T00:00:00Z,19.68,19.68
19946,0981.HK,,2023-10-11T00:00:00Z,21.0,21.0
19947,0981.HK,,2023-10-12T00:00:00Z,21.0,21.0
19948,0981.HK,,2023-10-13T00:00:00Z,20.7,20.7
19949,0981.HK,,2023-10-16T00:00:00Z,20.15,20.15
19950,0981.HK,,2023-10-17T00:00:00Z,20.55,20.55
19951,0981.HK,,2023-10-18T00:00:00Z,20.95,20.95
19952,0981.HK,,2023-10-19T00:00:00Z,20.95,20.95
19953,0981.HK,,2023-10-20T00:00:00Z,21.05,21.05
19954,0981.HK,,2023-10-24T00:00:00Z,21.2,21.2
19955,0981.HK,,2023-10-25T00:00:00Z,21.6,21.6
19956,0981.HK,,2023-10-26T00:00:00Z,21.5,21.5
19957,0981.HK,,2023-10-27T00:00:00Z,22.75,22.75
19958,0981.HK,,2023-10-30T00:00:00Z,24.15,24.15
19959,0981.HK,,2023-10-31T00:00:00Z,23.3,23.3
19960,0981.HK,,2023-11-01T00:00:00Z,24.0,24.0
19961,0981.HK,,2023-11-02T00:00:00Z,23.85,23.85
19962,0981.HK,,2023-11-03T00:00:00Z,24.5,24.5
19963,0981.HK,,2023-11-06T00:00:00Z,24.35,24.35
19964,0981.HK,,2023-11-07T00:00:00Z,24.0,24.0
19965,0981.HK,,2023-11-08T00:00:00Z,23.9,23.9
19966,0981.HK,,2023-11-09T00:00:00Z,23.4,23.4
19967,0981.HK,,2023-11-10T00:00:00Z,21.8,21.8
19968,0981.HK,,2023-11-13T00:00:00Z,22.2,22.2
19969,0981.HK,,2023-11-14T00:00:00Z,22.05,22.05
19970,0981.HK,,2023-11-15T00:00:00Z,22.35,22.35
19971,0981.HK,,2023-11-16T00:00:00Z,21.85,21.85
19972,0981.HK,,2023-11-17T00:00:00Z,21.6,21.6
19973,0981.HK,,2023-11-20T00:00:00Z,22.4,22.4
19974,0981.HK,,2023-11-21T00:00:00Z,21.7,21.7
19975,0981.HK,,2023-11-22T00:00:00Z,21.45,21.45
19976,0981.HK,,2023-11-23T00:00:00Z,21.8,21.8
19977,0981.HK,,2023-11-24T00:00:00Z,21.55,21.55
19978,0981.HK,,2023-11-27T00:00:00Z,22.2,22.2
19979,0981.HK,,2023-11-28T00:00:00Z,22.75,22.75
19980,0981.HK,,2023-11-29T00:00:00Z,22.6,22.6
19981,0981.HK,,2023-11-30T00:00:00Z,22.15,22.15
19982,0981.HK,,2023-12-01T00:00:00Z,21.25,21.25
19983,0981.HK,,2023-12-04T00:00:00Z,20.9,20.9
19984,0981.HK,,2023-12-05T00:00:00Z,20.75,20.75
19985,0981.HK,,2023-12-06T00:00:00Z,21.1,21.1
19986,0981.HK,,2023-12-07T00:00:00Z,20.75,20.75
19987,0981.HK,,2023-12-08T00:00:00Z,20.55,20.55
19988,0981.HK,,2023-12-11T00:00:00Z,20.85,20.85
19989,0981.HK,,2023-12-12T00:00:00Z,20.85,20.85
19990,0981.HK,,2023-12-13T00:00:00Z,20.55,20.55
19991,0981.HK,,2023-12-14T00:00:00Z,20.3,20.3
19992,0981.HK,,2023-12-15T00:00:00Z,20.6,20.6
19993,0981.HK,,2023-12-18T00:00:00Z,20.35,20.35
19994,0981.HK,,2023-12-19T00:00:00Z,20.45,20.45
19995,0981.HK,,2023-12-20T00:00:00Z,20.5,20.5
19996,0981.HK,,2023-12-21T00:00:00Z,20.45,20.45
19997,0981.HK,,2023-12-22T00:00:00Z,20.15,20.15
19998,0981.HK,,2023-12-27T00:00:00Z,19.74,19.74
19999,0981.HK,,2023-12-28T00:00:00Z,20.2,20.2
20000,0981.HK,,2023-12-29T00:00:00Z,19.86,19.86
20001,0981.HK,,2024-01-02T00:00:00Z,19.4,19.4
20002,0981.HK,,2024-01-03T00:00:00Z,18.94,18.94
20003,0981.HK,,2024-01-04T00:00:00Z,18.84,18.84
20004,0981.HK,,2024-01-05T00:00:00Z,18.46,18.46
20005,0981.HK,,2024-01-08T00:00:00Z,17.82,17.82
20006,0981.HK,,2024-01-09T00:00:00Z,17.62,17.62
20007,0981.HK,,2024-01-10T00:00:00Z,17.22,17.22
20008,0981.HK,,2024-01-11T00:00:00Z,17.74,17.74
20009,0981.HK,,2024-01-12T00:00:00Z,17.36,17.36
20010,0981.HK,,2024-01-15T00:00:00Z,17.06,17.06
20011,0981.HK,,2024-01-16T00:00:00Z,16.76,16.76
20012,0981.HK,,2024-01-17T00:00:00Z,15.9,15.9
20013,0981.HK,,2024-01-18T00:00:00Z,15.84,15.84
20014,0981.HK,,2024-01-19T00:00:00Z,15.62,15.62
20015,0981.HK,,2024-01-22T00:00:00Z,15.0,15.0
20016,0981.HK,,2024-01-23T00:00:00Z,15.2,15.2
20017,0981.HK,,2024-01-24T00:00:00Z,15.5,15.5
20018,0981.HK,,2024-01-25T00:00:00Z,16.04,16.04
20019,0981.HK,,2024-01-26T00:00:00Z,15.56,15.56
20020,0981.HK,,2024-01-29T00:00:00Z,15.4,15.4
20021,0981.HK,,2024-01-30T00:00:00Z,14.42,14.42
20022,0981.HK,,2024-01-31T00:00:00Z,14.08,14.08
20023,0981.HK,,2024-02-01T00:00:00Z,14.28,14.28
20024,0981.HK,,2024-02-02T00:00:00Z,14.08,14.08
20025,0981.HK,,2024-02-05T00:00:00Z,14.12,14.12
20026,0981.HK,,2024-02-06T00:00:00Z,15.34,15.34
20027,0981.HK,,2024-02-07T00:00:00Z,14.12,14.12
20028,0981.HK,,2024-02-08T00:00:00Z,14.44,14.44
20029,0981.HK,,2024-02-09T00:00:00Z,14.24,14.24
20030,0981.HK,,2024-02-14T00:00:00Z,14.56,14.56
20031,0981.HK,,2024-02-15T00:00:00Z,14.58,14.58
20032,0981.HK,,2024-02-16T00:00:00Z,15.12,15.12
20033,0981.HK,,2024-02-19T00:00:00Z,14.56,14.56
20034,0981.HK,,2024-02-20T00:00:00Z,14.34,14.34
20035,0981.HK,,2024-02-21T00:00:00Z,15.04,15.04
20036,0981.HK,,2024-02-22T00:00:00Z,15.16,15.16
20037,0981.HK,,2024-02-23T00:00:00Z,14.98,14.98
20038,0981.HK,,2024-02-26T00:00:00Z,15.08,15.08
20039,0981.HK,,2024-02-27T00:00:00Z,16.62,16.62
20040,0981.HK,,2024-02-28T00:00:00Z,15.84,15.84
20041,0981.HK,,2024-02-29T00:00:00Z,16.78,16.78
20042,0981.HK,,2024-03-01T00:00:00Z,17.04,17.04
20043,0981.HK,,2024-03-04T00:00:00Z,16.92,16.92
20044,0981.HK,,2024-03-05T00:00:00Z,16.38,16.38
20045,0981.HK,,2024-03-06T00:00:00Z,16.6,16.6
20046,0981.HK,,2024-03-07T00:00:00Z,16.4,16.4
20047,0981.HK,,2024-03-08T00:00:00Z,16.62,16.62
